source_platform,product_external_id,product_name,brand,category_lvl1,category_lvl2,category_lvl3,price_current,price_original,discount_percent,rating_avg,review_count,stock_available,store_name,image_url,crawl_time,attributes.spec_cpu,attributes.spec_ram,attributes.spec_storage,attributes.spec_display,attributes.spec_os
Tiki,278635094,Điện thoại Xiaomi Poco C71 (4GB/128GB) - Hàng chính hãng,Xiaomi,,,,2490000,3150000,20.95,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/9f/38/71/092bc643e6229990e8b831c6335196bc.jpg,2025-10-14T13:00:37.353639+00:00,,,,,
Tiki,278635074,Điện thoại Xiaomi Redmi 13x (6GB/128GB) - Hàng chính hãng,Xiaomi,,,,4290000,4290000,0.0,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/a0/9e/58/b5ab850c656dd3a2346782fab802f3d9.jpg,2025-10-14T13:00:38.488648+00:00,,,,,
Tiki,278630285,Apple iPhone Air,Apple,,,,29990000,31990000,6.25,5,1,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/ef/67/33/79cbb046ea3942e6e9046f172a08573e.jpg,2025-10-14T13:00:39.307057+00:00,,,,,
Tiki,278628866,Apple iPhone 17 Pro Max ,Apple,,,,43490000,44490000,2.25,5,14,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/85/50/d4/92da5535f827912efd1738af616cab42.jpg,2025-10-14T13:00:40.075096+00:00,,,,,
Tiki,278628812,Apple iPhone 17 Pro ,Apple,,,,34490000,34990000,1.43,5,2,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/1d/5d/d1/3110f40a082220366ea047f174a2e837.jpg,2025-10-14T13:00:40.890009+00:00,,,,,
Tiki,278620827,Điện thoại Samsung Galaxy A06 5G - Đã kích hoạt bảo hành điện tử - Hàng chính hãng,Samsung,,,,2390000,3920000,39.03,4.5,18,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/ce/dc/3e/05f3bad9ce8b5f364ae224a73144357d.jpg,2025-10-14T13:00:41.770825+00:00,,,,,
Tiki,278618790,Điện thoại POCO C71 (4GB/128GB) - Hàng Chính Hãng,POCO,,,,3150000,3150000,0.0,0,0,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/b5/b1/92/46599ee26897df18dd01db672aa7ac74.png,2025-10-14T13:00:42.644876+00:00,,4GB,,,
Tiki,278607963,Điện thoại Oppo A5i (4GB/128GB) - Hàng chính hãng,OPPO,,,,3490000,4490000,22.27,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/9a/4e/cd/6858ca07ae041559bf6142d83432a62a.jpg,2025-10-14T13:00:43.499022+00:00,,,,,
Tiki,278607957,Điện thoại Oppo A5i (4GB/64GB) - Hàng chính hãng,OPPO,,,,3290000,3290000,0.0,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/dc/3b/44/7bb5748970b5a611717dd009361d9b89.jpg,2025-10-14T13:00:44.295855+00:00,,,,,
Tiki,278604572,Điện thoại Oppo A58 ( 8GB/128GB) - Hàng chính hãng,OPPO,,,,5490000,5490000,0.0,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/48/11/35/f1d52cacfc5715e9e1e4169d40d6963e.jpg,2025-10-14T13:00:45.215340+00:00,,,,,
Tiki,278604009,"Điện thoại Samsung Galaxy S25 Ultra (12GB/256GB), Điện thoại AI, Tìm kiếm thông minh, Video camera đêm Nightography, S Pen đa nhiệm - Đã kích hoạt bảo hành điện tử - Hàng Chính Hãng ",Samsung,,,,23890000,36810000,35.1,0,0,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/6c/4a/e4/b82d3f2e9dbe227d5f7bada5798a53a7.jpg,2025-10-14T13:00:47.142322+00:00,,,,,
Tiki,278592403,Điện thoại Samsung Galaxy A07 LTE (4GB/64GB) - Hàng chính hãng,Samsung,,,,2990000,3090000,3.24,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/ea/b5/69/2b23670d231ec16445b23306f8c9e877.jpg,2025-10-14T13:00:48.099733+00:00,,,,,
Tiki,278591193,Điện thoại Samsung Galaxy A17 5G (8GB/128GB) - Hàng chính hãng,Samsung,,,,5749000,6190000,7.12,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/93/3f/52/65f793de74a6795090da5f7fc9517023.jpg,2025-10-14T13:00:48.967508+00:00,,,,,
Tiki,278591094,Điện thoại Samsung Galaxy A07 LTE (4GB/128GB) - Hàng chính hãng,Samsung,,,,3049000,3390000,10.06,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/59/9b/ab/402bf19657752a873cfe13864f063d9c.jpg,2025-10-14T13:00:49.747068+00:00,,,,,
Tiki,278580633,Điện thoại Xiaomi Redmi 15 (8GB/128GB) - Hàng chính hãng,Xiaomi,,,,4849000,5190000,6.57,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/ee/cf/81/2d8304fe8d4b5ea1f7e8b42d17dd4ee5.jpg,2025-10-14T13:00:50.680774+00:00,,,,,
Tiki,278580531,Điện thoại Xiaomi Redmi 15 (6GB/128GB) - Hàng chính hãng,Xiaomi,,,,4399000,4790000,8.16,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/1d/ec/4c/390032402f5ff72b961f3edf59d90def.jpg,2025-10-14T13:00:51.451671+00:00,,,,,
Tiki,278540683,Điện Thoại Samsung Galaxy A17 5G 8GB/128GB - Hàng Chính Hãng,Samsung,,,,5467000,6190000,11.68,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/67/a1/61/908e2fe1107d9936cc430a0c9c822b4b.jpg,2025-10-14T13:00:52.249295+00:00,,,,,
Tiki,278524463, Điện Thoại Samsung Galaxy S24 FE (8GB/128GB) - Hàng Chính Hãng,Samsung,,,,9990000,16690000,40.14,5,2,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/de/cc/9b/3e51774dd76ae2d6bece60168ecc4cca.png,2025-10-14T13:00:53.078590+00:00,,,,,
Tiki,278505416,"Điện Thoại Samsung Galaxy A07 (4/128GB), Màn Hình Lớn 6.7'', Pin 5000mAh, IP54 Kháng Nước Kháng Bụi - Hàng Chính Hãng",Samsung,,,,2890000,3390000,14.75,0,0,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/a7/b1/60/8053b3d20c792fa5db420b0bca24bd02.jpg,2025-10-14T13:00:53.846312+00:00,,,,,
Tiki,278505394,"Điện Thoại Samsung Galaxy A17 LTE (8/128GB), Kính Cường Lực Gorilla Victus, Camera 50MP & IOS, AI Gemini - Hàng Chính Hãng",Samsung,,,,5190000,5190000,0.0,0,0,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/9d/6d/b7/ac0cf6627957a9807103864b3cc18e7e.jpg,2025-10-14T13:00:54.654948+00:00,,,,,
Tiki,278500947,Điện Thoại Realme C71 4GB/128GB - Hàng Chính Hãng,Realme,,,,3039000,3990000,23.83,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/f3/ed/b6/9351ebb28bddbdd50fdc949592fefd3f.jpg,2025-10-14T13:00:55.551882+00:00,,4GB,,,
Tiki,278500816,Điện Thoại Oppo A3x 6GB/128GB - Hàng Chính Hãng,OPPO,,,,3779000,4690000,19.42,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/8b/c3/1f/b8c3fb7573934d384002a3a9ee6b4100.jpg,2025-10-14T13:00:56.327309+00:00,,6GB,,,
Tiki,278490752,Điện thoại Realme Note 60x (4GB/64GB) - Hàng chính hãng,Realme,,,,2289000,2940000,22.14,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/ee/91/3e/e2642af223e4eb076862609d3627a41c.jpg,2025-10-14T13:00:57.175984+00:00,,,,,
Tiki,278490553,Điện thoại Oppo A3 (8GB/128GB) - Hàng chính hãng,OPPO,,,,4549000,5290000,14.01,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/0b/43/7a/5391a3e87cbfb259e80da153964827fd.jpg,2025-10-14T13:00:57.989492+00:00,,,,,
Tiki,278470574,Điện thoại Realme C71 (4GB/128GB) - Hàng chính hãng,Realme,,,,3490000,3920000,10.97,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/55/a7/a6/e420b60cca5e52c6539149bd3e5ab7fd.jpg,2025-10-14T13:00:58.849798+00:00,,,,,
Tiki,278469345,"Điện thoại ZTE Family 4GB/128GB, Màn OLED Full HD+, Dimensity 700, Kháng nước IP67, Sạc 22,5W - Mới nguyên seal - Hàng nhập khẩu nhật",Tecno,,,,2599000,2990000,13.08,0,0,,THẮNG THAO MOBILE,https://salt.tikicdn.com/cache/280x280/ts/product/e3/64/3d/d69d0b7980f200ad09e16e3ae39f276b.jpg,2025-10-14T13:00:59.699070+00:00,,4gb,,,
Tiki,278469304,"Điện thoại Masstel Izi 56 4G (LTE) Gọi HD Call ,Pin khủng ,loa lớn - Hàng Chính Hãng",Masstel,,,,499000,699000,28.61,0,0,,THẮNG THAO MOBILE,https://salt.tikicdn.com/cache/280x280/ts/product/9a/e4/9f/9ca6f5af6469f9a0855ff256ba7130fd.jpg,2025-10-14T13:01:00.485247+00:00,,,,,
Tiki,278469283,"Điện thoại Xiaomi REDMI 14C 5G (6GB/128GB) ,Chip Snapdragon 4 Gen 2 ,Màn hình 6.88inch - Hàng nhập khẩu",Xiaomi,,,,2599000,3590000,27.6,0,0,,THẮNG THAO MOBILE,https://salt.tikicdn.com/cache/280x280/ts/product/7d/3c/fc/5a4b6ad0c7679dda72c47f991d8fefe7.jpg,2025-10-14T13:01:02.347981+00:00,,6gb,,,
Tiki,278469276,"Điện thoại Realme C65 (6GB/128GB) Chipset:MediaTek Helio G85,Màn hình 6.67inch - Hàng chính hãng",Realme,,,,2699000,3290000,17.96,0,0,,THẮNG THAO MOBILE,https://salt.tikicdn.com/cache/280x280/ts/product/d2/33/9d/884cb4d6820067d83b2bf23e84b0513b.jpg,2025-10-14T13:01:03.172948+00:00,,6gb,,,
Tiki,278469242,"Điện thoại Realme C61(6GB/128GB) Màn hình 6.74inch,pin 5000mAh - Hàng chính hãng",Realme,,,,2699000,3290000,17.96,0,0,,THẮNG THAO MOBILE,https://salt.tikicdn.com/cache/280x280/ts/product/2d/dd/8a/d46056fae353ea7db43b8389194a1af7.jpg,2025-10-14T13:01:04.071206+00:00,,6gb,,,
Tiki,278468588,"Điện thoại Xiaomi Redmi Note 13 5G (8GB/128GB) Màn hình Amoled 6.67"" Chip Dimensity 6080 - Hàng nhập khẩu",Xiaomi,,,,3569000,4900000,27.16,5,1,,THẮNG THAO MOBILE,https://salt.tikicdn.com/cache/280x280/ts/product/06/83/ca/48a26d8c2c817d2e39750c558be430f7.jpg,2025-10-14T13:01:04.970308+00:00,,8GB,,,
Tiki,278468539,"Điện thoại Realme Note 60 (6GB/128GB) Màn hình 6.74"" ,Kháng nước IP68 ,Rom tiếng việt - Hàng nhập khẩu Nhật",Realme,,,,2599000,3290000,21.0,0,0,,THẮNG THAO MOBILE,https://salt.tikicdn.com/cache/280x280/ts/product/70/f7/80/6735c4d21c2fd8271f6ea932fd586edb.jpg,2025-10-14T13:01:05.778678+00:00,,6GB,,,
Tiki,278468431,"Điện thoại ZTE Nubia S 5G (4GB/128GB) Màn hình 6.7"",kháng nước IP68,pin 5000mAh - Hàng nhập khẩu Nhật",Tecno,,,,2649000,3290000,19.48,0,0,,THẮNG THAO MOBILE,https://salt.tikicdn.com/cache/280x280/ts/product/2c/18/99/f65f0f1a88a56bfcce3220071d6a7d2d.jpg,2025-10-14T13:01:06.643970+00:00,,4GB,,,
Tiki,278468370,"Điện thoại OPPO A3X 5G (6GB/128GB) Mediatek Dimensity 6300,màn hình 6.67"" 120Hz ,rom tiếng việt- Hàng nhập khẩu",OPPO,,,,3299000,3990000,17.32,0,0,,THẮNG THAO MOBILE,https://salt.tikicdn.com/cache/280x280/ts/product/57/4d/51/6d30cdf455661962d87e57885c815c75.jpg,2025-10-14T13:01:07.459337+00:00,,6GB,,,
Tiki,278468256,"Điện thoại OPPO A3i 5G (6GB/128GB) Chip Dimensity 6300, Màn hình 120Hz,Rom tiếng việt - Hàng nhập khẩu",OPPO,,,,3199000,3690000,13.31,0,0,,THẮNG THAO MOBILE,https://salt.tikicdn.com/cache/280x280/ts/product/b2/e5/25/0512636432b8fe483f2d51aa6a84f4a5.jpg,2025-10-14T13:01:08.313497+00:00,,6GB,,,
Tiki,278468244,Điện Thoại Samsung Galaxy A16 8GB/128GB - Hàng Chính Hãng,Samsung,,,,4479000,5390000,16.9,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/a5/34/ab/e9e9bcad30e5b90fc5997ed1d3ce04d8.jpg,2025-10-14T13:01:09.143382+00:00,,,,,
Tiki,278468077,"Điện thoại Xiaomi Redmi 13x 6GB/128GB Chip:MediaTek Helio G91,Màn hình 6.79inch - Hàng chính hãng",Xiaomi,,,,2859000,4299000,33.5,0,0,,THẮNG THAO MOBILE,https://salt.tikicdn.com/cache/280x280/ts/product/aa/ef/b9/de6a7200f68d62fa6df2c82759f0ee9d.jpg,2025-10-14T13:01:09.985649+00:00,,6GB,,,
Tiki,278467934,"Điện thoại Xiaomi Redmi 13 (6GB/128GB) Màn hình 6.79inch ,Chipset:MediaTek Helio G91- Hàng chính hãng",Xiaomi,,,,2859000,3990000,28.35,0,0,,THẮNG THAO MOBILE,https://salt.tikicdn.com/cache/280x280/ts/product/fb/fc/90/bc81f0389e4e11397083aad0f3f2d567.jpg,2025-10-14T13:01:10.745069+00:00,,6GB,,,
Tiki,278465594,"Điện thoại Vivo iQOO Z10x 5G (8GB/128GB) MediaTek Dimensity 7300, Pin 6500mAh  - Hàng nhập khẩu",Vivo,,,,3999000,4990000,19.86,0,0,,THẮNG THAO MOBILE,https://salt.tikicdn.com/cache/280x280/ts/product/7f/a9/1b/165639c5fb5004ece032bd1d73b32e74.jpg,2025-10-14T13:01:11.678412+00:00,,6g,,,
Tiki,278448116,Điện Thoại Oppo A5i 4GB/64GB - Hàng Chính Hãng,OPPO,,,,2839000,3290000,13.71,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/e6/1b/56/4ecad569b842ce98eb1f3890cf650d28.jpg,2025-10-14T13:01:12.534947+00:00,,4GB,,,
Tiki,278447816,Điện Thoại Oppo A5i 4GB/128GB - Hàng Chính Hãng,OPPO,,,,3079000,3690000,16.56,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/e6/1b/56/bd56aaabf4e6c770778154190f1b2216.jpg,2025-10-14T13:01:13.345842+00:00,,4GB,,,
Tiki,278447762,Điện Thoại Oppo A5i Pro 8GB/128GB - Hàng Chính Hãng,OPPO,,,,4899000,5490000,10.77,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/c0/89/20/8c99c1bfa4d926ccedd93c6cf6ce00bb.jpg,2025-10-14T13:01:14.107549+00:00,,,,,
Tiki,278445108,Điện Thoại Xiaomi Redmi 13x 6GB/128GB - Hàng Chính Hãng,Xiaomi,,,,3069000,4290000,28.46,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/de/2a/43/7a64e7bcf290f85bb2bd7a3a96e4b1d8.jpg,2025-10-14T13:01:14.906345+00:00,,,,,
Tiki,278443722,Điện Thoại Samsung Galaxy M55 5G 12GB/256GB - Hàng Chính Hãng,Samsung,,,,6939000,9990000,30.54,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/73/a6/24/4d2464a7bc44bb6ff063ad55d3e2154a.jpg,2025-10-14T13:01:15.677515+00:00,,,,,
Tiki,278381795,Điện Thoại Samsung Galaxy A16 LTE (4GB/128GB) - Hàng Chính Hãng,Samsung,,,,3250000,5000000,35.0,5,1,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/4c/fd/2f/a0184baf66734fd5e5006ba5357ac8d4.png,2025-10-14T13:01:16.608007+00:00,,,,,
Tiki,278334601,Điện Thoại Oppo Reno14 F 5G 8GB/256GB - Hàng Chính Hãng,OPPO,,,,8979000,10490000,14.4,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/55/41/4b/384079157d09015ab785aec7b11d67ba.jpg,2025-10-14T13:01:17.365411+00:00,,8GB,,,
Tiki,278306669,Điện Thoại Oppo A3 8GB/128GB - Hàng Chính Hãng,OPPO,,,,4379000,5290000,17.22,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/9d/73/61/5783880f4f7365cdbda39662bb0688e7.jpg,2025-10-14T13:01:18.257227+00:00,,8GB,,,
Tiki,278304091,Điện Thoại Samsung Galaxy M35 5G 8GB/256GB - Hàng Chính Hãng,Samsung,,,,8790000,8790000,0.0,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/80/3f/1e/266adc6dc717cc62ee7f74143dd091f5.jpg,2025-10-14T13:01:19.019671+00:00,,8GB,,,
Tiki,278294720,Củ Sạc Samsung Không Kèm Cáp 25W - Hàng Chính Hãng - Đen,Samsung,,,,250000,540000,53.7,0,0,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/83/af/89/6509186a7750689dcdbb783088bcba9c.png,2025-10-14T13:01:19.798483+00:00,,,,,
Tiki,278294432,Ốp lưng Samsung Silicone Galaxy Z Fold7 - Hàng chính hãng,Samsung,,,,990000,1690000,41.42,0,0,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/8c/65/70/f6aa185a1eed9b7900c41c5ef2cf67d1.png,2025-10-14T13:01:20.482866+00:00,,,,,
Tiki,278294390,Ốp lưng Samsung Flipsuit Galaxy Z Flip7 - Hàng chính hãng,Samsung,,,,499000,1090000,54.22,0,0,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/7e/b5/ca/4b51910ad41acf55c1c39e359de14fc1.png,2025-10-14T13:01:21.226208+00:00,,,,,
Tiki,278278564,Điện thoại Xiaomi Redmi 13x - Hàng chính hãng,Xiaomi,,,,2850000,4220000,32.46,4.2,5,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/c3/47/f4/40d2c2d4fbc5f433dfb7ac686475e2ee.jpg,2025-10-14T13:01:22.101720+00:00,,,,,
Tiki,278277315,"Điện thoại Samsung Galaxy Z Fold7, Điện thoại AI, Camera 200MP, Màn hình 8.0"" tối ưu đa nhiệm, Mỏng nhẹ nhất - Hàng Chính Hãng",Samsung,,,,36990000,46990000,21.28,0,0,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/a8/66/5d/9c4b9162fdd34415ffd5a372da25d333.JPG,2025-10-14T13:01:22.957001+00:00,,,,,
Tiki,278252203,"Điện thoại Samsung Galaxy Z Flip7, Điện thoại AI, Màn hình ngoài vô cực 4.1"", Camera selfie 50MP, Mỏng nhất - Hàng Chính Hãng",Samsung,,,,20490000,28990000,29.32,5,1,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/54/db/ac/a7507266526060e632738baceed60ef4.JPG,2025-10-14T13:01:23.819129+00:00,,,,,
Tiki,278250048,Điện thoại Xiaomi Redmi A5 3GB/64GB - Hàng chính hãng,Xiaomi,,,,2090000,2740000,23.72,0,0,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/77/5d/0b/e862da07cb3a21166a9f961f5bac45e2.jpg,2025-10-14T13:01:24.580369+00:00,,3GB,,,
Tiki,278219968,Điện thoại OPPO A3 8GB/128GB - Hàng Chính Hãng,OPPO,,,,4090000,5290000,22.68,4.6,5,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/06/86/b4/83714e05899252ed2497c12553219ae0.jpg,2025-10-14T13:01:25.450615+00:00,,,,,
Tiki,278219887,Điện thoại OPPO Reno13 F 5G 12GB/512GB - Hàng Chính Hãng,OPPO,,,,8490000,11990000,29.19,5,1,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/5f/c7/5d/e8f39d53e1324bd2536ee9eae98ee988.png,2025-10-14T13:01:26.299131+00:00,,,,,
Tiki,278040727,Điện thoại Realme C71 4GB/128GB - Hàng Chính Hãng,Realme,,,,3290000,4290000,23.31,0,0,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/dc/cd/1f/ace15f8e3d7c4163e25bba0643ad9e2d.jpg,2025-10-14T13:01:27.196886+00:00,,,,,
Tiki,277966957,Điện thoại Realme C61 (4GB/128GB) - Hàng chính hãng,Realme,,,,3590000,3590000,0.0,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/37/8a/93/0f9767399e65a017675f2226e330d873.jpg,2025-10-14T13:01:28.047007+00:00,,,,,
Tiki,277966171,Điện thoại Realme Note 50 (4GB/128GB) - Hàng chính hãng,Realme,,,,2499000,2890000,13.53,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/e7/7b/16/199d8c1f7d687c2658cbd2617655eefa.jpg,2025-10-14T13:01:28.845855+00:00,,,,,
Tiki,277962391,Điện thoại vivo Y28 (8GB+128GB) - Hàng chính hãng - 1 Đổi 1 tháng đầu tiên - Bảo hành 12 tháng,Vivo,,,,5790000,5790000,0.0,0,0,,vivo Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/23/5c/ef/2b234e9da67ef62983be5ddcc7abb5f3.jpg,2025-10-14T13:01:29.700795+00:00,,8GB,,,
Tiki,277944685,Điện Thoại Xiaomi Redmi Note 14 Pro 5G 8GB/256GB - Hàng Chính Hãng,Xiaomi,,,,7599000,9490000,19.93,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/8f/a3/36/25e764328c72651daeb38bf6c5878eee.jpg,2025-10-14T13:01:30.562075+00:00,,,,,
Tiki,277944451,Điện Thoại Realme C75x 6GB/128GB - Hàng Chính Hãng,Realme,,,,3939000,4690000,16.01,0,0,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/84/c0/46/88c40a491eccd75e6df3afa5176d149a.jpg,2025-10-14T13:01:31.322666+00:00,,,,,
Tiki,277944334,Điện Thoại Samsung Galaxy A06 5G 4GB/64GB - Hàng Chính Hãng,Samsung,,,,2429000,3490000,30.4,5,1,,Hồng Hạnh Mobile,https://salt.tikicdn.com/cache/280x280/ts/product/a5/a0/34/8d34647a6f97612e08a6869a6a7729ab.jpg,2025-10-14T13:01:33.160293+00:00,,4GB,,,
Tiki,277930407,Điện thoại Tecno Spark GO 1 (3GB/64GB) - Hàng Chính Hãng,Tecno,,,,2190000,2190000,0.0,5,3,,Tiki Trading,https://salt.tikicdn.com/cache/280x280/ts/product/3e/c0/33/8b84b5235168b3659a9220325840d2b8.png,2025-10-14T13:01:33.968851+00:00,,,,,
Tiki,277878418,Điện thoại Xiaomi Redmi A5 (4GB/128GB) - Hàng chính hãng,Xiaomi,,,,2949000,3290000,10.36,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/64/d9/29/74339f811aa82130fbde6d369d04d395.jpg,2025-10-14T13:01:34.847848+00:00,,,,,
Tiki,277877804,Điện thoại Xiaomi Redmi A5 (3GB/64GB) - Hàng chính hãng,Xiaomi,,,,2499000,2790000,10.43,0,0,,Long Hưng Official Store,https://salt.tikicdn.com/cache/280x280/ts/product/43/f5/ec/bbc93ad20b620614bf8f1b5740e7e1ac.jpg,2025-10-14T13:01:35.791208+00:00,,,,,
