product_id,name,price,original_price,discount_percent,category,brand,rating,review_count,seller,description,images,specifications,availability,shipping_info,platform,crawl_timestamp,url
FPTSHOP_cef70896,Vivo Huawei MatePad Pro,39251000.0,53486000.0,26.6,tablet,Vivo,4.0,428,Shop Uy tín,"Sản phẩm Huawei MatePad Pro chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_e06b8b5e.jpg'],"{'brand': 'Vivo', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Đen'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:15:10.057021,https://fptshop.com/product/8b7d6c53
FPTSHOP_42023c52,Apple Xiaomi Pad 6 Pro,26442000.0,,,tablet,Apple,4.3,524,Shop Chính hãng,"Sản phẩm Xiaomi Pad 6 Pro chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_6e13fea1.jpg'],"{'brand': 'Apple', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Đỏ'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:15:10.158078,https://fptshop.com/product/bfcdfb01
FPTSHOP_b013a34b,BKAV iPad Pro M2,15122000.0,17338000.0,12.8,tablet,BKAV,3.7,987,Shop FPT,"Sản phẩm iPad Pro M2 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_6e770ff8.jpg'],"{'brand': 'BKAV', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Trắng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:15:10.269811,https://fptshop.com/product/d41f9442
FPTSHOP_79b966ad,Samsung Huawei MatePad Pro,5312000.0,,,tablet,Samsung,4.5,1543,Shop CellphoneS,"Sản phẩm Huawei MatePad Pro chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_d3c65b3b.jpg'],"{'brand': 'Samsung', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Trắng'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:15:10.373417,https://fptshop.com/product/3106ac62
FPTSHOP_dde0d21c,Vivo iPad Pro M2,49308000.0,64363000.0,23.4,tablet,Vivo,4.4,1288,Shop Uy tín,"Sản phẩm iPad Pro M2 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_c3eb6ed3.jpg'],"{'brand': 'Vivo', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Trắng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:15:10.484364,https://fptshop.com/product/a317900b
FPTSHOP_984cf677,Samsung Huawei MatePad Pro,40186000.0,49670000.0,19.1,tablet,Samsung,3.9,1412,Shop Uy tín,"Sản phẩm Huawei MatePad Pro chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_492a2946.jpg'],"{'brand': 'Samsung', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Đen'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:15:10.585836,https://fptshop.com/product/6669a5b3
FPTSHOP_5612a031,Realme Samsung Galaxy Tab S9,12089000.0,,,tablet,Realme,4.9,1033,Shop CellphoneS,"Sản phẩm Samsung Galaxy Tab S9 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_1b5480be.jpg'],"{'brand': 'Realme', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Trắng'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:15:10.690714,https://fptshop.com/product/13c2383f
FPTSHOP_dd40d471,Xiaomi Huawei MatePad Pro,44116000.0,61237000.0,28.0,tablet,Xiaomi,3.8,1073,Shop CellphoneS,"Sản phẩm Huawei MatePad Pro chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_bc1edc90.jpg'],"{'brand': 'Xiaomi', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Xanh'}",False,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:15:10.801983,https://fptshop.com/product/8b6d754d
FPTSHOP_131f8e71,Apple Huawei MatePad Pro,17677000.0,,,tablet,Apple,4.5,268,Shop FPT,"Sản phẩm Huawei MatePad Pro chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_afaae78f.jpg'],"{'brand': 'Apple', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Xanh'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:15:10.906598,https://fptshop.com/product/fc5bcffe
FPTSHOP_bfe0f5db,Asanzo Xiaomi Pad 6 Pro,22096000.0,,,tablet,Asanzo,3.9,1285,Shop FPT,"Sản phẩm Xiaomi Pad 6 Pro chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_7b127b3b.jpg'],"{'brand': 'Asanzo', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Vàng'}",True,"{'free_shipping': False, 'fast_delivery': False, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:15:11.012443,https://fptshop.com/product/87b4c6e6
FPTSHOP_a06a1b12,Apple Lenovo Tab P12 Pro,35773000.0,,,tablet,Apple,4.9,87,Shop Uy tín,"Sản phẩm Lenovo Tab P12 Pro chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_3ab9b788.jpg'],"{'brand': 'Apple', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đen'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:15:11.112949,https://fptshop.com/product/5b2b752b
FPTSHOP_7b2a09e4,Samsung Product 9129,43267000.0,48421000.0,10.6,dong-ho-thong-minh,Samsung,4.0,1535,Shop Chính hãng,"Sản phẩm Product 9129 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_8ee50066.jpg'],"{'brand': 'Samsung', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:15:12.427783,https://fptshop.com/product/362724e5
FPTSHOP_acece236,OPPO Product 8947,4949000.0,,,dong-ho-thong-minh,OPPO,3.6,1169,Shop FPT,"Sản phẩm Product 8947 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_85d2866e.jpg'],"{'brand': 'OPPO', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đen'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:15:12.528812,https://fptshop.com/product/7470f596
FPTSHOP_e4c28d00,Vivo Product 9887,41909000.0,47789000.0,12.3,dong-ho-thong-minh,Vivo,4.3,1021,Shop Chính hãng,"Sản phẩm Product 9887 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_1b27ad5c.jpg'],"{'brand': 'Vivo', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Xanh'}",True,"{'free_shipping': False, 'fast_delivery': False, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:15:12.644865,https://fptshop.com/product/43cc09c3
FPTSHOP_53d4fd92,VinSmart Product 2952,22851000.0,30594000.0,25.3,dong-ho-thong-minh,VinSmart,4.8,1605,Shop Uy tín,"Sản phẩm Product 2952 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_0b165a19.jpg'],"{'brand': 'VinSmart', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Trắng'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:15:12.745632,https://fptshop.com/product/4ce0ac3e
FPTSHOP_65ad0a39,Xiaomi Product 9718,35693000.0,48214000.0,26.0,dong-ho-thong-minh,Xiaomi,3.8,1244,Shop Chính hãng,"Sản phẩm Product 9718 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_9ddf4d12.jpg'],"{'brand': 'Xiaomi', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đỏ'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:15:12.847380,https://fptshop.com/product/e7aabc53
FPTSHOP_24a54717,FPT Product 3194,26942000.0,,,dong-ho-thong-minh,FPT,5.0,918,Shop FPT,"Sản phẩm Product 3194 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_2f805708.jpg'],"{'brand': 'FPT', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Đỏ'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:15:12.961711,https://fptshop.com/product/3d6d3120
FPTSHOP_bd941fa9,OPPO Product 1972,18158000.0,,,dong-ho-thong-minh,OPPO,3.8,1175,Shop Uy tín,"Sản phẩm Product 1972 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_9c00a9cc.jpg'],"{'brand': 'OPPO', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Đỏ'}",False,"{'free_shipping': True, 'fast_delivery': True, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:15:13.062477,https://fptshop.com/product/ab72f4c7
FPTSHOP_462db80b,Samsung Product 3199,39883000.0,46749000.0,14.7,dong-ho-thong-minh,Samsung,4.7,813,Shop Uy tín,"Sản phẩm Product 3199 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_0a04d2b1.jpg'],"{'brand': 'Samsung', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đen'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:15:13.163231,https://fptshop.com/product/18961ca7
FPTSHOP_f5ed3ccb,OPPO Product 1147,802000.0,1161000.0,30.9,dong-ho-thong-minh,OPPO,4.0,1836,Shop Chính hãng,"Sản phẩm Product 1147 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_c5eb0a02.jpg'],"{'brand': 'OPPO', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Trắng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:15:13.271388,https://fptshop.com/product/d2a6305c
FPTSHOP_e4520130,OPPO Product 7018,14346000.0,20147000.0,28.8,dong-ho-thong-minh,OPPO,4.8,206,Shop CellphoneS,"Sản phẩm Product 7018 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_e4e2f1d7.jpg'],"{'brand': 'OPPO', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:15:13.374640,https://fptshop.com/product/527a26e0
FPTSHOP_83624336,VinSmart Product 9831,18599000.0,26458000.0,29.7,dong-ho-thong-minh,VinSmart,3.8,31,Shop FPT,"Sản phẩm Product 9831 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_d824d63a.jpg'],"{'brand': 'VinSmart', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Đỏ'}",True,"{'free_shipping': False, 'fast_delivery': False, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:15:13.483770,https://fptshop.com/product/8cb1ca64
FPTSHOP_faed2e21,Xiaomi Product 6885,45878000.0,56350000.0,18.6,dong-ho-thong-minh,Xiaomi,4.1,1710,Shop Uy tín,"Sản phẩm Product 6885 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_bdc257cd.jpg'],"{'brand': 'Xiaomi', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Đỏ'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:15:13.588369,https://fptshop.com/product/623822f0
FPTSHOP_17f206fc,VinSmart Product 4758,47155000.0,51888000.0,9.1,tai-nghe,VinSmart,4.5,1368,Shop Uy tín,"Sản phẩm Product 4758 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_98eba819.jpg'],"{'brand': 'VinSmart', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:15:14.901012,https://fptshop.com/product/0f8e68ef
FPTSHOP_a1a9f619,Asanzo Product 1774,24321000.0,28982000.0,16.1,tai-nghe,Asanzo,3.8,986,Shop FPT,"Sản phẩm Product 1774 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_fb926cbc.jpg'],"{'brand': 'Asanzo', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Đen'}",False,"{'free_shipping': True, 'fast_delivery': True, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:15:15.011547,https://fptshop.com/product/395efca4
FPTSHOP_41916c14,Viettel Product 2700,10828000.0,,,tai-nghe,Viettel,4.3,683,Shop FPT,"Sản phẩm Product 2700 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_3fd3012b.jpg'],"{'brand': 'Viettel', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Trắng'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:15:15.112212,https://fptshop.com/product/0c35c991
FPTSHOP_0558e395,Viettel Product 6786,17276000.0,25001000.0,30.9,tai-nghe,Viettel,5.0,89,Shop Chính hãng,"Sản phẩm Product 6786 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_075dde76.jpg'],"{'brand': 'Viettel', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:15:15.229577,https://fptshop.com/product/496624e5
FPTSHOP_62be5198,Realme Product 3600,2406000.0,2947000.0,18.3,tai-nghe,Realme,4.9,492,Shop FPT,"Sản phẩm Product 3600 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_abe30ffd.jpg'],"{'brand': 'Realme', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Trắng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:15:15.340541,https://fptshop.com/product/1b7f8d10
