platform,url,id,name,price,category,crawl_time
lazada,https://www.lazada.vn/products/pdp-i2580478809.html,2580478809,S23 Ultra Điện thoại thông minh 4G/5G Mạng 6.8inch Màn hình HD 16GB+1TB 2SIM Điện thoại Android Phiên bản toàn cầu,0,smartphones,2025-10-21T02:19:09.931888
lazada,https://www.lazada.vn/products/pdp-i3217962118.html,3217962118,"Điện thoại Redmi_n0te 13pr 5g Ram  8GB/256B pin 5100 mAh máy chính hãng mới 100% , bảo hành 12 tháng toàn quốc",0,smartphones,2025-10-21T02:19:10.278128
lazada,https://www.lazada.vn/products/pdp-i3217079008.html,3217079008,điện thoại 0PP0 A57 (128GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng có NFC,0,smartphones,2025-10-21T02:19:10.601667
lazada,https://www.lazada.vn/products/pdp-i2948525081.html,2948525081,"[SALE GIÁ RẺ SỐC] Điện thoại Samsung Galaxy A71 2sim ram 8G/128G, Cấu hình Cao Chiến mọi Game mượt, Chụp ảnh đẹp, SSBM2",0,smartphones,2025-10-21T02:19:11.454990
lazada,https://www.lazada.vn/products/pdp-i1970506877.html,1970506877,xác điện thoại Samsung j700 hư màn,0,smartphones,2025-10-21T02:19:11.823708
lazada,https://www.lazada.vn/products/pdp-i3195015472.html,3195015472,Điện thoại Giá mềm mướt game đt siêu rẻ Giảm giá sốc điện thoại Hàng mới về Giao hàng nhận tiền Cấu hình mạnh đỉnh Mới 100%,0,smartphones,2025-10-21T02:19:12.200842
lazada,https://www.lazada.vn/products/pdp-i3217940290.html,3217940290,"Điện thoại xia0mi. Mi 13 Utra 912gb/256gb) Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",0,smartphones,2025-10-21T02:19:12.531585
lazada,https://www.lazada.vn/products/pdp-i3217074099.html,3217074099,điện thoại 0PP0 A53 (128GB) |Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng có NFC,0,smartphones,2025-10-21T02:19:12.887883
lazada,https://www.lazada.vn/products/pdp-i3216130473.html,3216130473,"Điện thoại SS A32 máy 2sim ram 6G/128G Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",0,smartphones,2025-10-21T02:19:13.215306
lazada,https://www.lazada.vn/products/pdp-i3121146505.html,3121146505,điện thoại giá rẽ đánh mọi gaming nặng chất Cellphones Vi xử lý 10 nhân điện thoại cảm ứng Bộ nhớ 16+1TB Điện Thoại Thông Minh Màn hình AMOLED Smartphone Hỗ trợ tiếng Việt trênmới nguyên bản Mướt game Điện thoại di,0,smartphones,2025-10-21T02:19:13.572680
lazada,https://www.lazada.vn/products/pdp-i3191926179.html,3191926179,"Điện thoại Ss M51 2sim ram 8G/128G, Hàng Chính Hãng, bảo hành 12 tháng Chụp ảnh đẹp, VÂN TAY OK",0,smartphones,2025-10-21T02:19:13.914181
lazada,https://www.lazada.vn/products/pdp-i3217896629.html,3217896629,"Điện thoại SS A32 máy 2sim ram 6G/128G Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",0,smartphones,2025-10-21T02:19:14.254935
lazada,https://www.lazada.vn/products/pdp-i3216154110.html,3216154110,"Điện thoại Redmi_n0te 12 Ram 8GB/128GB pin 5000 mAh Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",0,smartphones,2025-10-21T02:19:14.604354
lazada,https://www.lazada.vn/products/pdp-i3192030666.html,3192030666,"Điện thoại Blackview A95(Màn Hình 6.5 "",pin 4380Mah ,RAM 8GB, ROM 128GB,chíp MTK Helio P70 Octa Core)",0,smartphones,2025-10-21T02:19:15.439959
lazada,https://www.lazada.vn/products/pdp-i3191879885.html,3191879885,"điện thoại 0PP0 Ren08pr0 5G (12GB/256GB) | Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",0,smartphones,2025-10-21T02:19:15.773835
lazada,https://www.lazada.vn/products/pdp-i3217950181.html,3217950181,"Điện thoại siêu phẩm SS_ A72 5G (8GB/256GB) hàng chính hãng mới 100%, Bảo hành chính hãng 12 tháng trên toàn quốc",0,smartphones,2025-10-21T02:19:16.125432
lazada,https://www.lazada.vn/products/pdp-i3217957241.html,3217957241,"[Chính hãng] Điện thoại 0pp0_FFind_X8 Pr0 (12GB/256GB) - Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",0,smartphones,2025-10-21T02:19:16.473753
lazada,https://www.lazada.vn/products/pdp-i3216062878.html,3216062878,Điện thoại realme C61 RAM 6GB ROM 128GB Hàng Chính Hãng Mới 100% Bảo Hành 12 Tháng,0,smartphones,2025-10-21T02:19:16.807332
lazada,https://www.lazada.vn/products/pdp-i2582464737.html,2582464737,Samsung Galaxy A01 Core (2GB | 32GB) mới 95% .,0,smartphones,2025-10-21T02:19:17.153959
lazada,https://www.lazada.vn/products/pdp-i1917241121.html,1917241121,xác điện thoại Samsung A700,0,smartphones,2025-10-21T02:19:17.490976
lazada,https://www.lazada.vn/products/pdp-i3211550474.html,3211550474,"Điện thoại siêu bền Blackview BV8900 ( Android 13, Màn hình 6,5 inch Ram16GB ,Rom 256GB , Bảo hành 1 năm có NFC )",0,smartphones,2025-10-21T02:19:17.862625
lazada,https://www.lazada.vn/products/pdp-i3191916694.html,3191916694,"Điện thoại xia0mi. Mi 13 Utra 912gb/256gb) Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",0,smartphones,2025-10-21T02:19:18.220869
lazada,https://www.lazada.vn/products/pdp-i3217035723.html,3217035723,điện thoại 0PP0 A93 5G (8GB/128GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng có NFC,0,smartphones,2025-10-21T02:19:18.565347
lazada,https://www.lazada.vn/products/pdp-i3220003356.html,3220003356,"Điện thoại chắc chắn Oukitel WP33 Pro 5G (24GB/256GB) Pin 22000mAh,  ,màn hình 6,6 inch sạc nhanh 33W bảo hành 1 năm có NFC",0,smartphones,2025-10-21T02:19:37.600057
lazada,https://www.lazada.vn/products/pdp-i3220016127.html,3220016127,"Điện thoại Unihertz Tank 3 Pro (máy chiếu 100 lumens, 120Hz, RAM 32GB/36GB, ROM 512GB,Pin 23800mAh, sạc nhanh 120W) có NFC",0,smartphones,2025-10-21T02:19:37.947733
lazada,https://www.lazada.vn/products/pdp-i3211511622.html,3211511622,Điện thoại Blackview BV9300 Pro (12/256) Chính Hãng Mới 100% Nguyên Seal - màn hình 6.7 Pin 15.080 mah Chống nước chống va đập,0,smartphones,2025-10-21T02:19:38.274852
lazada,https://www.lazada.vn/products/pdp-i3216162003.html,3216162003,"Điện thoại siêu phẩm mi Mi 15 Utra Cấu hình mạnh, cày game nặng siêu mượt (16+512GB) | Màn hình 6.73 bảo hành 12 tháng",0,smartphones,2025-10-21T02:19:38.617428
lazada,https://www.lazada.vn/products/pdp-i3217937317.html,3217937317,"Điện thoại SS 24ut máy 2sim mới 100% ram 12G/512G Hàng Chính Hãng, bảo hành 12 tháng",0,smartphones,2025-10-21T02:19:39.002108
lazada,https://www.lazada.vn/products/pdp-i3216127411.html,3216127411,Điện thoại realme Note 60x RAM 4GB ROM 64GB Hàng Chính Hãng Mới 100% Bảo Hành 12 Tháng,0,smartphones,2025-10-21T02:19:39.335582
lazada,https://www.lazada.vn/products/pdp-i3216093624.html,3216093624,Điện thoại Xia0.mi Redmi 13X  - 8GB/128GB - Hàng Chính Hãng mới 100% bảo hành 12 tháng,0,smartphones,2025-10-21T02:19:39.669559
lazada,https://www.lazada.vn/products/pdp-i3216131378.html,3216131378,"Điện thoại siêu phẩm SS_ z f0ld 4 (12Gb/256GB)-Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",0,smartphones,2025-10-21T02:19:40.019573
lazada,https://www.lazada.vn/products/pdp-i3191888737.html,3191888737,"Điện thoại siêu phẩm SS_ A72 5G (8GB/256GB) hàng chính hãng mới 100%, Bảo hành chính hãng 12 tháng trên toàn quốc",0,smartphones,2025-10-21T02:19:40.372416
lazada,https://www.lazada.vn/products/pdp-i3216087689.html,3216087689,"Điện thoại di động chắc chắn Oukitel WP32 Pro, RAM 24Gb(6GB + 18GB),ROM 256GB,Màn hình 6 inch HD,camera 20MP, NFC)",0,smartphones,2025-10-21T02:19:40.704826
lazada,https://www.lazada.vn/products/pdp-i3212560032.html,3212560032,"Điện thoại Red.mi Note 14 2sim ram 8G/256G, Cấu hình mạnh, cày game nặng siêu mượt, máy chính hãng, bảo hành 12 tháng",0,smartphones,2025-10-21T02:19:41.538944
lazada,https://www.lazada.vn/products/pdp-i3216129448.html,3216129448,Điện thoại thông minh Xia0mi Redmi A5- 4GB/128GB - Hàng Chính Hãng Mới 100% Bảo Hành 12 Tháng Có NFC,0,smartphones,2025-10-21T02:19:41.890488
lazada,https://www.lazada.vn/products/pdp-i1321215608.html,1321215608,Samsung Note4 vỡ màn gọi còn đổ chuông cho anh em về lấy linh kiện,0,smartphones,2025-10-21T02:19:42.237953
lazada,https://www.lazada.vn/products/pdp-i3207620561.html,3207620561,"điện thoại 0PP0 Ren08pr0 5G (12GB/256GB) | Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",0,smartphones,2025-10-21T02:19:42.587184
lazada,https://www.lazada.vn/products/pdp-i3212615247.html,3212615247,"Điện thoại siêu bền Ulefone Armor 30 Pro, 16GB+512GB, Màn hình kép 6,95 inch + 3,4 inch Android 14 pin 12800 hàng chính hãng",0,smartphones,2025-10-21T02:19:42.922753
lazada,https://www.lazada.vn/products/pdp-i3216112715.html,3216112715,"Điện thoại SS 22ut máy 2sim ram 12G/256G Chính Hãng, bảo hành 12 tháng có NFC",0,smartphones,2025-10-21T02:19:43.314363
lazada,https://www.lazada.vn/products/pdp-i3216103849.html,3216103849,"Điện thoại SS 25ut máy 2sim mới 100% ram 12G/512G Hàng Chính Hãng, bảo hành 12 tháng có NFC",0,smartphones,2025-10-21T02:19:43.658924
lazada,https://www.lazada.vn/products/pdp-i3217894668.html,3217894668,"Điện thoại siêu phẩm SS_ A55 5G (8Gb/128GB)-hàng chính hãng mới 100%, Bảo hành chính hãng 12 tháng.trên toàn quốc",0,smartphones,2025-10-21T02:19:44.004788
lazada,https://www.lazada.vn/products/pdp-i3191971946.html,3191971946,"Điện thoại siêu bền Ulefone Armor 22(IP68/IP69K, Android 13, MediaTek Helio G96 Octa Core,màn hình 6,58 inch, Mạng: 4G)",0,smartphones,2025-10-21T02:19:44.366927
lazada,https://www.lazada.vn/products/pdp-i3217949330.html,3217949330,"Điện thoại Redmi_n0te 12 Ram 8GB/128GB pin 5000 mAh Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",0,smartphones,2025-10-21T02:19:44.728450
lazada,https://www.lazada.vn/products/pdp-i3217967072.html,3217967072,"điện thoại 0PP0 Ren08pr0 5G (12GB/256GB) | Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",0,smartphones,2025-10-21T02:19:45.646487
lazada,https://www.lazada.vn/products/pdp-i3216088612.html,3216088612,Điện thoại OPP0 A5i Pr0 8GB/128GB | Thiết kế thanh lịch bền bỉ- Hàng chính hãng,0,smartphones,2025-10-21T02:19:45.983359
lazada,https://www.lazada.vn/products/pdp-i3217950180.html,3217950180,"Điện thoại Redmi_n0te 13pr Ram 8GB/128GB pin 5000 mAh máy chính hãng, bảo hành 12 tháng",0,smartphones,2025-10-21T02:19:46.321863
lazada,https://www.lazada.vn/products/pdp-i3216105865.html,3216105865,"điện thoại 0PP0 Ren012 5G (12GB/256GB) | Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",0,smartphones,2025-10-21T02:19:46.660042
lazada,https://www.lazada.vn/products/pdp-i3216133306.html,3216133306,Điện Thoại OPPO A3 (8GB/128GB) | Siêu bền | SUPERVOOC - Hàng chính hãng,0,smartphones,2025-10-21T02:19:47.016712
lazada,https://www.lazada.vn/products/pdp-i2636738479.html,2636738479,Điện thoại Samsung Galaxy A01 thay vỏ mới đẹp,0,smartphones,2025-10-21T02:19:47.356425
lazada,https://www.lazada.vn/products/pdp-i3212621532.html,3212621532,"Điện thoại chắc chắn Ulefone Armor X13, (12GB/ 64GB)  chống nước,chống sốc Màn hình 6,52 inch pin 6320 bảo hành 12 tháng",0,smartphones,2025-10-21T02:19:47.696405
lazada,https://www.lazada.vn/products/pdp-i2826080373.html,2826080373,điện thoại samsung cũ A03 ram 3G bộ nhớ 32G máy qua sử dụng 97% tặng kèm sạc.ốp cường lực 815k,0,smartphones,2025-10-21T02:19:48.051637
lazada,https://www.lazada.vn/products/pdp-i3216161038.html,3216161038,"Điện thoại SS 23ut máy 2sim ram 12G/512G Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc có nfc",0,smartphones,2025-10-21T02:19:48.445190
lazada,https://www.lazada.vn/products/pdp-i3217971026.html,3217971026,"điện thoại 0PP0 Ren012 5G (12GB/256GB) | Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",0,smartphones,2025-10-21T02:19:48.801021
lazada,https://www.lazada.vn/products/pdp-i2582455711.html,2582455711,Samsung Galaxy A01 Core (2GB | 32GB) mới 95%,0,smartphones,2025-10-21T02:19:49.666793
lazada,https://www.lazada.vn/products/pdp-i3217955150.html,3217955150,"Điện thoại SS 25ut máy 2sim mới 100% ram 12G/512G Hàng Chính Hãng, bảo hành 12 tháng có NFC",0,smartphones,2025-10-21T02:19:50.027911
lazada,https://www.lazada.vn/products/pdp-i2546079063.html,2546079063,Samsung Galaxy A01 Core (2GB | 32GB) mới  95%. .,0,smartphones,2025-10-21T02:19:50.412938
lazada,https://www.lazada.vn/products/pdp-i3217918848.html,3217918848,"Điện thoại siêu phẩm SS_ z f0ld 4 (12Gb/256GB)-Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",0,smartphones,2025-10-21T02:19:50.801077
lazada,https://www.lazada.vn/products/pdp-i2612955458.html,2612955458,Điện thoại Samsung Galaxy A01 thay vỏ mới đẹp,0,smartphones,2025-10-21T02:19:51.166067
lazada,https://www.lazada.vn/products/pdp-i3217921493.html,3217921493,"Điện thoại SS 22ut máy 2sim ram 12G/256G Chính Hãng, bảo hành 12 tháng có NFC",0,smartphones,2025-10-21T02:19:51.555076
lazada,https://www.lazada.vn/products/pdp-i3217955161.html,3217955161,"Điện thoại siêu phẩm mi Mi 15 Utra Cấu hình mạnh, cày game nặng siêu mượt (16+512GB) | Màn hình 6.73 bảo hành 12 tháng",0,smartphones,2025-10-21T02:19:51.938046
lazada,https://www.lazada.vn/products/pdp-i3191906126.html,3191906126,"Điện thoại Red.mi Note 11 pro 2sim ram 8G/128G, Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",0,smartphones,2025-10-21T02:19:52.350067
lazada,https://www.lazada.vn/products/pdp-i3217049433.html,3217049433,[Chính hãng]Điện thoại 0PP0_A5 pro 5G 8/256GB - (BH 12 tháng Lỗi 1 đổi 1 trong 30 ngày) có NFC,0,smartphones,2025-10-21T02:19:52.722524
lazada,https://www.lazada.vn/products/pdp-i3211511568.html,3211511568,"Điện thoại Blackview A95(Màn Hình 6.5 ,pin 4380Mah ,RAM 8GB, ROM 128GB,chíp MTK Helio P70 Octa Core)",0,smartphones,2025-10-21T02:19:53.092805
