category,title,url,price
laptops,Laptop MSI Stealth 14 AI Studio A1VFG New | Intel Core Ultra 7 155H | RAM 32GB | 1TB SSD | RTX 4060| 14 Inch 2.8K 120Hz,https://www.lazada.vn/products/pdp-i2629969468.html,52.900.000 ₫
laptops,"Laptop Asus VivoBook S Flip 14 TP3402 Core i7-12700H, 24gb Ram, 1tb SSD NVME, màn 14inch Full HD cảm ứng gập 360 độ",https://www.lazada.vn/products/pdp-i2262489281.html,8.500.000 ₫
laptops,asus factory laptop Mini 100% mới 14.1 Inch intel J4105 RAM 6GB SSD 256GB máy tính xách tay Windows 10 Pro & MS Office Notebook Lenovo factory Bảo hành 3 năm,https://www.lazada.vn/products/pdp-i2420326077.html,6.899.998 ₫
laptops,laptop Toshiba Z930 siêu mỏng - i5 3337u Ram 10GB SSD 256G,https://www.lazada.vn/products/pdp-i1926374288.html,2.599.000 ₫
laptops,Máy tính laptop cấu hình đời cao chip I3 siêu khoẻ giá ưu đãi trong 7 ngày,https://www.lazada.vn/products/pdp-i2605474115.html,1.399.999 ₫
laptops,laptop toshiba i7 2630QM/8g/ssd 128g,https://www.lazada.vn/products/pdp-i3211280986.html,1.900.000 ₫
laptops,"Laptop LG gram 17'', Windows 10 Home, Intel® Core™ i7 Gen11, 16GB, 512GB, 16:10, 17Z90P-G.AH76A5 (có quà tặng)",https://www.lazada.vn/products/pdp-i1445372814.html,50.900.000 ₫
laptops,Laptop cấu hình cao chip i5 siêu mạnh,https://www.lazada.vn/products/pdp-i2645656444.html,1.599.999 ₫
laptops,Dell Inspiron 5620 (N5620-I5P165W11SLU) Core i5 _ 1240P | 16GB | 512GB SSD PCIe| 16.0 inch Full HD+ | Win 11 _ Office 2021 | Finger | LED KEY| Hàng Chính Hãng,https://www.lazada.vn/products/pdp-i2055672835.html,18.799.000 ₫
laptops,Laptop Asus Vivobook Go 14 E1404FA-EB482W (Ryzen 5 7520U/ Onboard graphics/ 16GB/ 512GB/ Windows 11) - Bảo hành 24 tháng,https://www.lazada.vn/products/pdp-i3179770567.html,11.450.000 ₫
laptops,"Laptop Gaming Acer Nitro 5 AN515-55, Core i5-10300H, Ram 16GB, SSD 512GB, màn hình 15.6inch Full HD 144Hz, VGA RTX 2060, tặng kèm bộ quà tặng laptop",https://www.lazada.vn/products/pdp-i2606809271.html,14.000.000 ₫
laptops,Laptop Gaming Acer Predator Helios 18 - Core i7-13700HX RAM 16G SSD 512G RTX 4060 8GB Màn 18 Inch FHD 165Hz ( Bảo Hành 3 đến 12 Tháng ),https://www.lazada.vn/products/pdp-i2801988892.html,30.500.000 ₫
laptops,"Laptop 2 trong 1 NEC Versa Pro VK90 Core M5-6y54, 8gb Ram, 256gb SSD, 12 inch Full HD IPS cảm ứng",https://www.lazada.vn/products/pdp-i1075970335.html,1.500.000 ₫
laptops,"CHUWI | Máy Tính Xách Tay Intel Thế Hệ 12, Màn Hình Lớn 15.6 Inch",https://www.lazada.vn/products/pdp-i3197161309.html,6.025.000 ₫
laptops,laptop 11in Stream hàng nhập khẩu giá rẻ cho học sinh full box,https://www.lazada.vn/products/pdp-i252708632.html,1.557.000 ₫
laptops,Thành lý máy tính sách tay laptop học tập sử dụng văn phòng văn bản giải trí,https://www.lazada.vn/products/pdp-i2273037387.html,1.199.999 ₫
laptops,Laptop HP Elitebook Folio G1 Core M5-6Y54/8gb Ram/256gb SSD/12.5inch Full HD vỏ nhôm khối siêu mỏng nhẹ,https://www.lazada.vn/products/pdp-i1053478775.html,3.300.000 ₫
laptops,"Laptop Toshiba R73 Nhật Bản Chính Hãng - Chip Core i5 Thế hệ 7, Ram 8GB, Bộ Nhớ SSD 128GB",https://www.lazada.vn/products/pdp-i2938453768.html,2.750.000 ₫
laptops,"Laptop HP 4530s i5 , SSD256 siêu bền giá rẻ Giá Thì Ai Củng Mua Được bh 12thang ( Hàng Nhập Khẩu Japan)",https://www.lazada.vn/products/pdp-i251075573.html,1.998.000 ₫
laptops,[Win 10 + SSD 128gb] - Laptop Asus E200H X205TA win 10 cực mỏng nhẹ học online văn phòng xem phim lướt web,https://www.lazada.vn/products/pdp-i1916214077.html,2.170.000 ₫
laptops,laptop cũ dell giá rẻ,https://www.lazada.vn/products/pdp-i1625249468.html,1.850.000 ₫
laptops,LAPTOP xách tay giá rẻ DELL PRECISION 5540 I7 9850H RAM 16gb SSD 512gb,https://www.lazada.vn/products/pdp-i2656655480.html,17.000.000 ₫
laptops,Laptop văn phòng chiến game nhẹ tốt giá rẻ đời cao,https://www.lazada.vn/products/pdp-i984838169.html,2.550.000 ₫
laptops,"Laptop Sony Vaio PCG-717 Core i5, 8gb ram, 240gb SSD, 15.6"" HD nhiều máu sắc đẹp",https://www.lazada.vn/products/pdp-i2023789332.html,3.000.000 ₫
laptops,"Laptop MSI Katana GF76 cấu hình khủng, Core i7-11800H, Ram 16GB, SSD 512GB, màn hình 17.3inch Fulll HD, VGA RTX 3060, tặng kèm bộ quà tặng cao cấp",https://www.lazada.vn/products/pdp-i2605752178.html,18.800.000 ₫
laptops,"Laptop Microsoft Surface Pro 7 Plus chính hãng Nhập Khẩu Mỹ | Intel Core i5, i7-1135G7 | Kèm phím Chính hãng , tặng kèm sạc | Playmobile",https://www.lazada.vn/products/pdp-i2470809428.html,11.590.000 ₫
laptops,Laptop cơ bản có WIFI ổ SSD 128GB windows 10 Ram 4G màn hình 14 inch có kèm bộ nguồn hoạt động OK (BH 1 năm),https://www.lazada.vn/products/pdp-i2126990740.html,2.290.000 ₫
laptops,laptop hp giá rẻ cũ,https://www.lazada.vn/products/pdp-i1939363050.html,1.700.000 ₫
tablets,Ibuprofen Tablets USP 200mg 500v hàng Mỹ,https://www.lazada.vn/products/pdp-i3229354753.html,400.000 ₫
tablets,"Máy tính bảng , siêu mạnh, nhỏ gọn 8,7 inch, xài được sim 4g + wifi Samsung Galaxy Tab",https://www.lazada.vn/products/pdp-i2641923822.html,250.000 ₫
tablets,"Máy tính bảng P70 12 inch RAM 16GB ROM 1TB Android 13 15000mAh 24MP 48MP camera HD, Snapdragon 888, tần số quét cao 60Hz, hỗ trợ 4/5G, WiFi, Bluetooth, GPS và các tính năng khác, máy tính bảng giá rẻ, học tập, văn phòng, xem phim, chơi game.",https://www.lazada.vn/products/pdp-i3195101705.html,1.690.000 ₫
tablets,[SALE BRAND DAY - TỪ 20H 30.10] [DEAL GIỚI HẠN] Máy tính bảng Samsung Galaxy Tab A9+ Wifi (4GB/ 64GB),https://www.lazada.vn/products/pdp-i3125156450.html,3.990.000 ₫
tablets,iPad 11 (A16) WiFi - Hàng Chính Hãng,https://www.lazada.vn/products/pdp-i3060604084.html,8.990.000 ₫
tablets,Máy tính bảng HUAWEI MatePad 11.5 | 6GB+128GB | Màn Hình HUAWEI FullView 120 Hz | Bàn Phím Rời | Ứng Dụng Văn Phòng WPS 2.0 Chuẩn PC,https://www.lazada.vn/products/pdp-i3140726904.html,6.360.000 ₫
tablets,"Máy Tính Bảng Samsung Galaxy Tab A9 Wifi (4GB|64GB) X110 Chính Hãng Giá Rẻ Cấu Hình Cực Khủng Màn Hình Lớn Dành Cho Học Sinh, Sinh Viên, Văn Phòng, Người Già",https://www.lazada.vn/products/pdp-i2590594713.html,2.700.000 ₫
tablets,Máy Tính Bảng Mới 2025 Pad Pro Full Netcom 5G Android Văn Phòng Giải Trí Máy Học Game 2 Trong 1,https://www.lazada.vn/products/pdp-i3067871002.html,2.947.568 ₫
tablets,Máy tính bảng Samsung Galaxy Tab A9+ Wi-Fi 4GB/64GB,https://www.lazada.vn/products/pdp-i2634318913.html,4.211.764 ₫
tablets,Lenovo Legion Y700 máy tính bảng gaming Snapdragon 870 fullbox likenew,https://www.lazada.vn/products/pdp-i2108150994.html,6.350.000 ₫
tablets,máy tính bảng lpad gen 6 bản 4G wifi 32GB máy đẹp pin cao,https://www.lazada.vn/products/pdp-i3229173977.html,3.050.000 ₫
tablets,Máy tính bảng OPPO PAD 11 inch Snaρdragon 870 rom tiếng Việt kèm sạc 33W likenew,https://www.lazada.vn/products/pdp-i3036190503.html,5.499.000 ₫
tablets,"Máy tính bảng Samsung Galaxy Tab A9 Wifi / LTE (4GB/64GB) - Hàng chính hãng - Màn hình TFT LCD 8,7 inch, Camera sau 8MP, Pin 5100 mAh",https://www.lazada.vn/products/pdp-i2581195291.html,3.899.000 ₫
tablets,Máy Tính Bảng Lenovo Xiaoxin Pad Pro ( 2022 ) 8/128gb & 6/128GB mới Nguyên seal Snapdragon 870 Màn Oled 2.5K 120HZ | Playmobile,https://www.lazada.vn/products/pdp-i1625797795.html,5.990.000 ₫
tablets,"Máy tính bảng Samsung Galaxy Tab A9+ (wifi) 4GB 64GB - trọng lượng 480g, camera sắc nét, hiệu năng ổn định",https://www.lazada.vn/products/pdp-i2623269895.html,4.300.000 ₫
tablets,"Máy tính bảng X6 Pro Khuyến mãi lớn ban đầu 2023 Chính hãng 10,8 inch 16GB + 512GB Màn hình 8800mah Máy tính bảng Android Máy tính bảng học tập dành cho sinh viên 5G/WIFI Dual SIM để xem trò chơi Máy tính bảng giá rẻ COD",https://www.lazada.vn/products/pdp-i2388552502.html,946.827 ₫
tablets,2023 Mới Máy Tính Bảng X6 Pro 10.8 Inch 4K Toàn Màn Hình 12GB RAM + 512GB ROM Call Tablet Series 4G/5G WIFI Dual SIM Android 12.0 8800mah Type-C Máy Tính Bảng Học Tập Cho Trẻ Em Miễn Phí Vận Chuyển,https://www.lazada.vn/products/pdp-i2388575369.html,1.156.302 ₫
tablets,Máy tính bảng Lenovo Tab 4 10inch X504F ram 3G 32G - Android 7 tiếng Việt,https://www.lazada.vn/products/pdp-i3210059175.html,888.000 ₫
tablets,Máy tính bảng thông minh X6 Pro Tablet Android Bản gốc 2023 Máy tính bảng thông minh 10.8Inch 4K FHD Màn hình Buletooth 8800mAh Pin Trực tuyến Class Tablet 12GB RAM + 512GB ROM 5G WiFi Android Dành cho trẻ em Gaming Pad Giao hàng miễn phí COD,https://www.lazada.vn/products/pdp-i2388594288.html,1.156.302 ₫
tablets,"Máy tính bảng samsung màn hình 8 inch, chạy siêu mạnh, siêu mượt, học tập, xem phim, giải trí bao ngon",https://www.lazada.vn/products/pdp-i2811073661.html,749.000 ₫
tablets,Máy tính bảng 10.8 inch Bộ nhớ siêu lớn V62 16GB+512GB Màn hình hiển thị Ultra HD Android 13 Sức đề kháng 15000mAh Snapdragon 888 12 lõi Chơi nhanh Văn phòng chơi game khác nhau Mang theo máy tính bảng mỏng và nhẹ,https://www.lazada.vn/products/pdp-i2915968732.html,1.440.000 ₫
tablets,MẪU MỚI Máy tính bảng Realme Pad P70 | RAM 16GB ROM 512GB | Snapdragon 865 | SIM kép 4G+5G LTE | Pin 20000mAh,https://www.lazada.vn/products/pdp-i2522154927.html,2.299.999 ₫
tablets,Máy tính bảng P70 Cuộc gọi mạnh mẽ 3G/4G/5G Dual SIM Máy tính bảng Công suất lớn 16GB+1024B 12.0 inch 15000mAh Dung lượng cực lớn Học trò chơi Văn phòng và nhiều hơn nữa Máy tính bảng giá rẻ cho sinh viên,https://www.lazada.vn/products/pdp-i2916291628.html,1.650.000 ₫
tablets,"Máy tính bảng PSD 6S hệ thống Android 15, chip Snapdragon 888, RAM 16GB, dung lượng ROM 512GB siêu lớn, camera 24MP và 48MP độ phân giải cao, pin 15000mAh, hỗ trợ mạng di động 3/4/G, Bluetooth, GPS và các chức năng khác, mỏng nhẹ dễ mang theo cho việc",https://www.lazada.vn/products/pdp-i3195710393.html,1.400.000 ₫
tablets,Máy tính bảng Tab P70 2025 12 inch Full HD 16GB RAM 1TB ROM Android 13 5G Dual SIM 15000mAh Mua 1 tặng 6,https://www.lazada.vn/products/pdp-i2860355309.html,1.691.000 ₫
tablets,Máy tính bảng Samsung Galaxy Tab S10+ 5G 256GB - Hàng chính hãng,https://www.lazada.vn/products/pdp-i3039124127.html,18.690.000 ₫
tablets,"Microsoft Surface Pro 5 Nhập Khẩu Mỹ |Tặng kèm phím sạc chính hãng , Core I5 ,i7 7300U 4GB/8GB ram SSD 128GB/256GB màn hình 3K Tại Playmobile",https://www.lazada.vn/products/pdp-i1223944860.html,5.990.000 ₫
tablets,"Máy tính bảng HP ElitePad 1000 G2 Atom Z3795, 4gb Ram, 128gb SSD, màn 10” cảm ứng đa điểm Windows 10",https://www.lazada.vn/products/pdp-i2866009220.html,1.600.000 ₫
tablets,iPad Mini 7 WIFI 256GB Chính hãng,https://www.lazada.vn/products/pdp-i2941743346.html,16.290.000 ₫
tablets,"Máy đọc sách Kobo Clara Colour, Clara BW, Clara 2e - 6inch, 16gb - 100% newseal",https://www.lazada.vn/products/pdp-i2041510758.html,3.990.000 ₫
tablets,MÁY TÍNH BẢNG SAMSUNG TAB A T295,https://www.lazada.vn/products/pdp-i3193015254.html,939.000 ₫
tablets,Máy tính bảng Samsung tab T295 Ram 2GB bộ nhớ 32GB Android 11 sim 4G máy đẹp 99,https://www.lazada.vn/products/pdp-i2569458961.html,990.000 ₫
tablets,"Máy tính bảng lenovo học tập, màn hình 10 inch siêu bự hát karaoke, giải trí siêu ngon (hàng đã qua sử dụng)",https://www.lazada.vn/products/pdp-i2552978450.html,890.000 ₫
tablets,SAMSUNG TAB S DUNG LƯỢNG LƯU TRỮ 16GB + 512GB | KÍCH THƯỚC MÀN HÌNH 12INCH | Máy tính bảng học tập cho máy tính xách tay,https://www.lazada.vn/products/pdp-i3120591443.html,2.299.999 ₫
tablets,Máy tính bảng Surface Go 1 màn 10 inch 1800x1200p - Intel 4415Y,https://www.lazada.vn/products/pdp-i2489605861.html,1.988.000 ₫
tablets,Xác máy tính bảng Asus tablet model p008 thiếu pin,https://www.lazada.vn/products/pdp-i2576474228.html,480.000 ₫
tablets,Samsung Galaxy Tab A7 Lite – Siêu Tablet Chỉ 1.800.000 VND!,https://www.lazada.vn/products/pdp-i3038115200.html,1.590.000 ₫
tablets,Máy tính bảng cho trẻ chống sốc 10.1 inch TEKKIN TI-8010 cpu 4 nhân ram 4gb bộ nhớ 64gb,https://www.lazada.vn/products/pdp-i2674971494.html,1.599.000 ₫
tablets,Máy tính bảng Masstel Tab 8.3 3GB 32GB Chính Hãng,https://www.lazada.vn/products/pdp-i2807624162.html,1.350.000 ₫
tablets,Máy Tính Bảng Samsung Galaxy Tab A9+ Wifi 4GB/64GB - 8GB/128GB - Hàng Chính Hãng,https://www.lazada.vn/products/pdp-i2496351478.html,3.990.000 ₫
tablets,Máy tính bảng 10.1 inch TEKKIN A3 2 SIM 2 sóng nghe gọi cpu 8 nhân ram 12gb bộ nhớ 128gb tặng bao da,https://www.lazada.vn/products/pdp-i2794444419.html,2.499.000 ₫
tablets,Máy tính bảng Xiaomi Pad 7 (8+128GB | 8+256GB) | Màn hình 3.2K 144Hz siêu rõ nét | HyperAI | Vi xử lí Snapdragon® 7+ Gen 3 Mobile Platform,https://www.lazada.vn/products/pdp-i3014605556.html,10.300.000 ₫
tablets,"[SALE BRAND DAY - TỪ 20H 30.10] Máy tính bảng Samsung Galaxy Tab S10 FE (8GB/128GB), Advanced AI, S Pen đa nhiệm, Màn hình lớn 13.1""",https://www.lazada.vn/products/pdp-i3065825938.html,10.990.000 ₫
tablets,"Ugee Trio Pad UT3 Android 14 Tablet 8GB RAM + 128GB ROM ,14,25 inch Độ phân giải 2400*1600, có bút chì U, hỗ trợ 3 chế độ màu (Giấy màu + Giấy mực + Giấy thường)",https://www.lazada.vn/products/pdp-i3063297870.html,11.900.000 ₫
tablets,Máy tính bảng Lenovo Idea Tab Pro 12.7 inch màn 3k 144hz -pin 10200mah Full goolge và tiếng việt,https://www.lazada.vn/products/pdp-i3180194179.html,7.490.000 ₫
smartwatches,QITE | Đồng Hồ Bàn Học Sinh Thông Minh Đẹp Mắt,https://www.lazada.vn/products/pdp-i3217602850.html,169.000 ₫
smartwatches,Đồng Hồ Đo Huyết Áp Thông Minh với Dây Sạc và Đế,https://www.lazada.vn/products/pdp-i3206230493.html,217.000 ₫
smartwatches,"Đồng Hồ Thông Minh Kết Nối Bluetooth PK D13 D20 Y68 Theo Dõi Sức Khỏe, Đổi hình nền",https://www.lazada.vn/products/pdp-i2414738093.html,65.000 ₫
smartwatches,Đồng Hồ Thông Minh Y68 / D20 Fitpro Chống Nước 1.44,https://www.lazada.vn/products/pdp-i2494177630.html,59.000 ₫
smartwatches,"Đồng Hồ Thông Minh T800 Promax Bản 5.0 Kết Nối Bluetooth , Nghe Gọi, Nhận Thông Báo , Hỗ Trợ Thể Thao",https://www.lazada.vn/products/pdp-i2912227985.html,180.000 ₫
smartwatches,Đồng hồ thông minh T800 PRM Nghe gọi Chơi game Nhận thông báo sức khỏe Chống nước Cho Nam Nữ Bảo hành 12 tháng,https://www.lazada.vn/products/pdp-i2912489313.html,180.000 ₫
smartwatches,"Đồng hồ thông minh T800 Pro Max T800 pro max - Giá Tốt, Miễn Phí Vận Chuyển, Đủ Loại Đồng hồ thông minh T800, Nghe Gọi Chơi game Nhận thông báo sức khỏe Cho Nam Nữ",https://www.lazada.vn/products/pdp-i3113251024.html,200.000 ₫
smartwatches,"Đồng Hồ Thông Minh Nam Nữ T800 Pro Max, Smatwatch Nghe gọi Không Lắp Sim Theo Dõi Sức Khỏe.......",https://www.lazada.vn/products/pdp-i3169245323.html,185.000 ₫
smartwatches,"Đồng Hồ Thông Minh Chính Hãng GOOJODOQ 2024 WATCH Bluetooth Màn Hình Cảm Ứng HD 1.83 inch,Đo Nhịp Tim,IP67 chống nước thể dục theo dõi cuộc gọi",https://www.lazada.vn/products/pdp-i2739727623.html,339.000 ₫
smartwatches,"Đồng Hồ Thông Minh Xiaomi Redmi Watch 5 ACTIVE / Watch 5 LITE (Chọn phân loại) – Phiên Bản Quốc Tế, Bảo Hành Chính Hãng 12 Tháng",https://www.lazada.vn/products/pdp-i2725254098.html,650.000 ₫
smartwatches,"TAIHANGHUA | Đồng Hồ Thông Minh Đo Huyết Áp Chính Xác, Theo Dõi Glucose Máu Không Xâm Lấn, ECG, SpO2, Nhịp Tim, Nhiệt Độ, Điều Trị Bằng Tia Laser, và Kiểm Soát Huyết Áp Cao",https://www.lazada.vn/products/pdp-i3219739503.html,10.206.000 ₫
