product_id,product_name,brand,category,subcategory,price_usd,price_vnd,original_price_usd,discount_percentage,rating,review_count,stock_quantity,warranty_months,description,platform_availability,payment_methods,source_platform,availability,data_source,market_focus,language,extracted_at,crawl_timestamp,product_url,main_category
VN_MARKET_000016,Oppo Pro,Oppo,Electronics,Smartphones,1351.29,32430960,1681.15,14.4,4.0,686,235.0,24.0,High-quality smartphones device popular in Vietnamese market,"['Lazada', 'Shopee', 'Sendo', 'Tiki']","['ZaloPay', 'Bank_Transfer', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
VN_MARKET_000018,Oppo Ultra,Oppo,Electronics,Smartphones,167.35,4016400,211.27,7.7,4.3,360,386.0,36.0,High-quality smartphones device popular in Vietnamese market,"['Tiki', 'Lazada']","['Credit_Card', 'COD', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
VN_MARKET_000019,Xiaomi Max,Xiaomi,Electronics,Smartphones,478.23,11477520,583.91,19.8,3.7,142,357.0,12.0,High-quality smartphones device popular in Vietnamese market,"['Lazada', 'Sendo', 'Tiki']","['MoMo', 'ZaloPay', 'Bank_Transfer', 'COD', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
VN_MARKET_000020,Realme Max,Realme,Electronics,Smartphones,226.99,5447760,291.0,17.2,4.9,1704,354.0,24.0,High-quality smartphones device popular in Vietnamese market,"['Shopee', 'Lazada', 'Tiki']","['COD', 'MoMo', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
VN_MARKET_000022,Realme Ultra,Realme,Electronics,Smartphones,592.1,14210400,766.63,0.9,3.5,628,6.0,12.0,High-quality smartphones device popular in Vietnamese market,"['Lazada', 'Sendo']","['ZaloPay', 'Credit_Card', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
VN_MARKET_000026,Samsung Galaxy Standard,Samsung,Electronics,Smartphones,1363.32,32719680,1566.1,24.6,4.2,214,187.0,36.0,High-quality smartphones device popular in Vietnamese market,"['Sendo', 'Lazada', 'Tiki', 'Shopee']","['ZaloPay', 'Bank_Transfer', 'COD', 'Credit_Card', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
VN_MARKET_000028,Samsung Galaxy Plus,Samsung,Electronics,Smartphones,1308.57,31405680,1549.58,19.7,3.8,912,129.0,36.0,High-quality smartphones device popular in Vietnamese market,"['Sendo', 'Shopee']","['Bank_Transfer', 'MoMo', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
VN_MARKET_000031,Samsung Galaxy Max,Samsung,Electronics,Smartphones,1265.48,30371520,1592.54,21.4,4.4,511,348.0,36.0,High-quality smartphones device popular in Vietnamese market,"['Sendo', 'Tiki']","['COD', 'Bank_Transfer', 'Credit_Card', 'ZaloPay', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
VN_MARKET_000032,Realme Plus,Realme,Electronics,Smartphones,352.4,8457600,452.75,19.5,3.7,1678,105.0,36.0,High-quality smartphones device popular in Vietnamese market,"['Lazada', 'Sendo', 'Tiki']","['Bank_Transfer', 'Credit_Card', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
VN_MARKET_000033,Apple iPhone Pro,Apple,Electronics,Smartphones,625.7,15016800,762.45,12.5,4.1,978,76.0,24.0,High-quality smartphones device popular in Vietnamese market,"['Shopee', 'Lazada', 'Sendo']","['COD', 'Bank_Transfer', 'Credit_Card', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
VN_MARKET_000034,Apple iPhone Ultra,Apple,Electronics,Smartphones,706.16,16947840,815.74,6.0,4.5,1109,3.0,36.0,High-quality smartphones device popular in Vietnamese market,"['Tiki', 'Shopee']","['Bank_Transfer', 'Credit_Card', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
VN_MARKET_000038,Oppo Plus,Oppo,Electronics,Smartphones,909.68,21832320,1166.49,21.3,4.1,1202,377.0,36.0,High-quality smartphones device popular in Vietnamese market,"['Shopee', 'Tiki', 'Lazada', 'Sendo']","['Credit_Card', 'COD', 'Bank_Transfer', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
VN_MARKET_000043,Realme Standard,Realme,Electronics,Smartphones,1061.22,25469280,1373.73,21.6,4.2,1584,91.0,12.0,High-quality smartphones device popular in Vietnamese market,"['Sendo', 'Shopee']","['ZaloPay', 'COD', 'Credit_Card', 'MoMo', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
VN_MARKET_000050,Oppo Max,Oppo,Electronics,Smartphones,523.53,12564720,678.75,16.3,4.3,781,32.0,36.0,High-quality smartphones device popular in Vietnamese market,"['Lazada', 'Tiki', 'Shopee']","['COD', 'Credit_Card', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
VN_MARKET_000055,Samsung Galaxy Pro,Samsung,Electronics,Smartphones,624.48,14987520,756.79,17.4,3.9,1383,1.0,36.0,High-quality smartphones device popular in Vietnamese market,"['Sendo', 'Tiki']","['COD', 'Bank_Transfer', 'Credit_Card', 'MoMo', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
VN_MARKET_000056,Vivo Max,Vivo,Electronics,Smartphones,1189.75,28554000,1359.23,7.7,4.9,493,81.0,24.0,High-quality smartphones device popular in Vietnamese market,"['Sendo', 'Shopee', 'Tiki']","['MoMo', 'Bank_Transfer', 'ZaloPay', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
VN_MARKET_000057,Xiaomi Pro,Xiaomi,Electronics,Smartphones,1448.41,34761840,1647.15,4.5,3.7,1256,140.0,12.0,High-quality smartphones device popular in Vietnamese market,"['Tiki', 'Lazada', 'Shopee']","['Credit_Card', 'ZaloPay', 'MoMo', 'COD', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
VN_MARKET_000080,Xiaomi Standard,Xiaomi,Electronics,Smartphones,846.6,20318400,931.95,18.6,4.2,639,96.0,24.0,High-quality smartphones device popular in Vietnamese market,"['Shopee', 'Tiki', 'Lazada', 'Sendo']","['Bank_Transfer', 'Credit_Card', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
VN_MARKET_000082,Samsung Galaxy Ultra,Samsung,Electronics,Smartphones,1126.55,27037200,1249.47,2.9,3.6,1806,428.0,36.0,High-quality smartphones device popular in Vietnamese market,"['Shopee', 'Sendo']","['Credit_Card', 'MoMo', 'COD', 'ZaloPay', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
VN_MARKET_000093,Vivo Standard,Vivo,Electronics,Smartphones,1377.73,33065520,1664.56,22.6,4.7,1880,125.0,12.0,High-quality smartphones device popular in Vietnamese market,"['Tiki', 'Sendo', 'Shopee']","['COD', 'MoMo', 'ZaloPay', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_1dfd814c,BKAV Product 4973,BKAV,Electronics,phones-tablets,30.08,722000,,,4.5,713,0.0,12.0,"Sản phẩm Product 4973 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_8b6ef3ea,Realme Product 2866,Realme,Electronics,phones-tablets,125.08,3002000,181.54,31.1,3.9,605,0.0,12.0,"Sản phẩm Product 2866 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_08d835f6,VinSmart Product 3493,VinSmart,Electronics,phones-tablets,86.75,2082000,124.62,30.4,4.5,1361,0.0,12.0,"Sản phẩm Product 3493 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_13b9fc17,Samsung Product 5827,Samsung,Electronics,phones-tablets,165.25,3966000,,,4.0,1225,0.0,12.0,"Sản phẩm Product 5827 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_67613612,Realme Product 3050,Realme,Electronics,phones-tablets,60.04,1441000,,,3.5,1765,0.0,12.0,"Sản phẩm Product 3050 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_1999f35f,FPT Product 8649,FPT,Electronics,phones-tablets,54.46,1307000,76.58,28.9,4.9,1727,0.0,12.0,"Sản phẩm Product 8649 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_a0b35ba6,FPT Product 3827,FPT,Electronics,phones-tablets,660.12,15843000,760.79,13.2,3.7,1952,0.0,12.0,"Sản phẩm Product 3827 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_8c6e4ef0,Vivo Product 8803,Vivo,Electronics,phones-tablets,556.17,13348000,,,4.3,1631,0.0,12.0,"Sản phẩm Product 8803 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_419667d7,Samsung Product 6083,Samsung,Electronics,phones-tablets,369.46,8867000,413.08,10.6,4.4,1078,0.0,12.0,"Sản phẩm Product 6083 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_2e0fa933,Realme Product 2763,Realme,Electronics,phones-tablets,360.25,8646000,,,4.8,1727,0.0,12.0,"Sản phẩm Product 2763 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_ba0756a2,Samsung Product 2981,Samsung,Electronics,phones-tablets,534.79,12835000,619.04,13.6,5.0,1934,0.0,12.0,"Sản phẩm Product 2981 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_9d567c66,FPT Product 2056,FPT,Electronics,phones-tablets,659.58,15830000,875.46,24.7,4.9,248,0.0,12.0,"Sản phẩm Product 2056 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_d639feed,FPT Product 3723,FPT,Electronics,phones-tablets,34.12,819000,45.12,24.4,3.9,279,0.0,12.0,"Sản phẩm Product 3723 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_dcb4389d,Apple Product 4597,Apple,Electronics,phones-tablets,359.83,8636000,499.67,28.0,4.2,328,0.0,12.0,"Sản phẩm Product 4597 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_c9252628,Xiaomi Product 2538,Xiaomi,Electronics,phones-tablets,514.0,12336000,684.38,24.9,4.8,483,0.0,12.0,"Sản phẩm Product 2538 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_11f2d9ee,FPT Product 9159,FPT,Electronics,phones-tablets,223.71,5369000,287.17,22.1,4.2,638,0.0,12.0,"Sản phẩm Product 9159 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_068f5a8c,Samsung Product 6696,Samsung,Electronics,phones-tablets,456.88,10965000,505.54,9.6,4.9,1644,0.0,12.0,"Sản phẩm Product 6696 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_9c76b0e0,FPT Product 7318,FPT,Electronics,phones-tablets,985.25,23646000,1396.96,29.5,3.8,1550,0.0,12.0,"Sản phẩm Product 7318 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_3e7820ba,Apple Product 1155,Apple,Electronics,phones-tablets,628.58,15086000,805.96,22.0,3.6,784,0.0,12.0,"Sản phẩm Product 1155 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_a91b0be6,BKAV Product 1095,BKAV,Electronics,phones-tablets,260.25,6246000,,,4.0,1363,0.0,12.0,"Sản phẩm Product 1095 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_cb9184fe,Samsung Product 5379,Samsung,Electronics,phones-tablets,707.71,16985000,961.33,26.4,3.8,1867,0.0,12.0,"Sản phẩm Product 5379 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_f06658f9,Samsung Product 6684,Samsung,Electronics,phones-tablets,534.67,12832000,660.83,19.1,4.6,1934,0.0,12.0,"Sản phẩm Product 6684 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_13c0f4cb,FPT Product 7035,FPT,Electronics,phones-tablets,873.71,20969000,1223.58,28.6,3.6,1427,0.0,12.0,"Sản phẩm Product 7035 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_b84e2cb5,Apple Product 1331,Apple,Electronics,phones-tablets,228.12,5475000,273.46,16.6,3.9,718,0.0,12.0,"Sản phẩm Product 1331 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_2875ad5b,BKAV Product 3829,BKAV,Electronics,phones-tablets,800.71,19217000,966.38,17.1,4.1,1553,0.0,12.0,"Sản phẩm Product 3829 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_bc0207b5,Asanzo Product 6843,Asanzo,Electronics,phones-tablets,551.08,13226000,635.58,13.3,3.5,840,0.0,12.0,"Sản phẩm Product 6843 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_793e026d,FPT Product 8415,FPT,Electronics,phones-tablets,729.5,17508000,809.12,9.8,3.7,115,0.0,12.0,"Sản phẩm Product 8415 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_212e8ff9,Viettel Product 7825,Viettel,Electronics,phones-tablets,523.42,12562000,,,4.0,12,0.0,12.0,"Sản phẩm Product 7825 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_ef2745b0,Samsung Product 8759,Samsung,Electronics,phones-tablets,470.17,11284000,,,4.3,1689,0.0,12.0,"Sản phẩm Product 8759 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_866764ce,Asanzo Product 4378,Asanzo,Electronics,phones-tablets,862.46,20699000,1236.21,30.2,4.6,1087,0.0,12.0,"Sản phẩm Product 4378 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_d8c8fc91,BKAV Product 3141,BKAV,Electronics,phones-tablets,396.54,9517000,505.17,21.5,4.6,1806,0.0,12.0,"Sản phẩm Product 3141 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_784ffc77,Vivo Product 9719,Vivo,Electronics,phones-tablets,854.88,20517000,,,4.7,1845,0.0,12.0,"Sản phẩm Product 9719 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_a97a5060,Apple Product 3694,Apple,Electronics,phones-tablets,530.0,12720000,712.96,25.7,3.8,288,0.0,12.0,"Sản phẩm Product 3694 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_52a50b03,Apple Product 9606,Apple,Electronics,phones-tablets,282.83,6788000,392.5,27.9,3.8,1874,0.0,12.0,"Sản phẩm Product 9606 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_c7ca1b30,Realme Product 3255,Realme,Electronics,phones-tablets,647.58,15542000,,,4.9,659,0.0,12.0,"Sản phẩm Product 3255 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_3e4e51ed,FPT Product 1324,FPT,Electronics,phones-tablets,548.67,13168000,732.96,25.1,3.5,1804,0.0,12.0,"Sản phẩm Product 1324 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_dffe5cb5,FPT Product 2191,FPT,Electronics,phones-tablets,398.46,9563000,538.21,26.0,4.2,1744,0.0,12.0,"Sản phẩm Product 2191 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_0e653743,Samsung Product 9703,Samsung,Electronics,phones-tablets,841.79,20203000,1205.38,30.2,3.9,766,0.0,12.0,"Sản phẩm Product 9703 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_e02b58bb,Apple Product 3507,Apple,Electronics,phones-tablets,915.96,21983000,1245.79,26.5,4.2,1670,0.0,12.0,"Sản phẩm Product 3507 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_e0de86b0,Viettel Product 4431,Viettel,Electronics,phones-tablets,352.25,8454000,,,3.5,1754,0.0,12.0,"Sản phẩm Product 4431 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_b4a9955e,BKAV Product 7710,BKAV,Electronics,phones-tablets,940.46,22571000,1349.0,30.3,4.8,1285,0.0,12.0,"Sản phẩm Product 7710 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
LAZADA_529d0313,BKAV Product 5819,BKAV,Electronics,phones-tablets,448.0,10752000,583.62,23.2,4.6,1241,0.0,12.0,"Sản phẩm Product 5819 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices
CELLPHONES_be6c466b,Xiaomi Product 9390,Xiaomi,Electronics,Smartphones,821.83,19724000,1160.12,29.2,4.3,185,,,"Sản phẩm Product 9390 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:22.730859,https://cellphones.com/product/cf742352,Mobile Devices
CELLPHONES_e6bde0a7,Asanzo Product 5013,Asanzo,Electronics,Smartphones,1391.17,33388000,1629.42,14.6,4.3,38,,,"Sản phẩm Product 5013 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:22.842244,https://cellphones.com/product/64e8fd07,Mobile Devices
CELLPHONES_bd29b99e,OPPO Product 8799,OPPO,Electronics,Smartphones,1611.21,38669000,2353.62,31.5,3.6,1631,,,"Sản phẩm Product 8799 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:23.044163,https://cellphones.com/product/568e252a,Mobile Devices
CELLPHONES_cb7eb102,FPT Product 8827,FPT,Electronics,Smartphones,1662.17,39892000,2304.79,27.9,4.9,314,,,"Sản phẩm Product 8827 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:23.149865,https://cellphones.com/product/9b81f181,Mobile Devices
CELLPHONES_4aa1f796,VinSmart Product 3286,VinSmart,Electronics,Smartphones,963.5,23124000,1425.0,32.4,4.1,352,,,"Sản phẩm Product 3286 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:23.251895,https://cellphones.com/product/1b24a23d,Mobile Devices
