product_id,product_name,brand,category,subcategory,price_usd,price_vnd,original_price_usd,discount_percentage,rating,review_count,stock_quantity,warranty_months,description,platform_availability,payment_methods,source_platform,availability,data_source,market_focus,language,extracted_at,crawl_timestamp,product_url,main_category
VN_MARKET_000446,Asus Max,Asus,Electronics,Laptops,437.25,10494000,486.25,4.2,4.2,1644,293.0,36.0,High-quality laptops device popular in Vietnamese market,"['Shopee', 'Lazada', 'Tiki']","['ZaloPay', 'COD', 'Credit_Card', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
VN_MARKET_000448,Lenovo Pro,Lenovo,Electronics,Laptops,777.75,18666000,904.37,23.6,4.1,1440,253.0,36.0,High-quality laptops device popular in Vietnamese market,"['Tiki', 'Sendo', 'Lazada', 'Shopee']","['COD', 'Credit_Card', 'ZaloPay', 'MoMo', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
VN_MARKET_000450,Asus Standard,Asus,Electronics,Laptops,1529.06,36697440,1822.27,10.4,4.8,393,25.0,12.0,High-quality laptops device popular in Vietnamese market,"['Shopee', 'Tiki', 'Sendo']","['ZaloPay', 'Credit_Card', 'MoMo', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
VN_MARKET_000451,HP Max,HP,Electronics,Laptops,1142.81,27427440,1286.37,8.5,4.7,1603,296.0,24.0,High-quality laptops device popular in Vietnamese market,"['Lazada', 'Sendo']","['Credit_Card', 'COD', 'MoMo', 'ZaloPay', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
VN_MARKET_000455,Acer Standard,Acer,Electronics,Laptops,2034.91,48837840,2623.74,11.5,4.5,698,265.0,12.0,High-quality laptops device popular in Vietnamese market,"['Tiki', 'Shopee', 'Sendo', 'Lazada']","['Credit_Card', 'COD', 'MoMo', 'ZaloPay', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
VN_MARKET_000461,Asus Pro,Asus,Electronics,Laptops,2102.54,50460960,2699.82,19.4,3.7,1409,159.0,12.0,High-quality laptops device popular in Vietnamese market,"['Sendo', 'Lazada']","['ZaloPay', 'COD', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
VN_MARKET_000469,Apple MacBook Pro,Apple,Electronics,Laptops,1064.49,25547760,1197.28,4.4,3.6,813,59.0,12.0,High-quality laptops device popular in Vietnamese market,"['Lazada', 'Tiki']","['COD', 'Bank_Transfer', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
VN_MARKET_000470,Dell Standard,Dell,Electronics,Laptops,804.33,19303920,925.88,24.3,4.5,478,113.0,24.0,High-quality laptops device popular in Vietnamese market,"['Shopee', 'Sendo', 'Tiki']","['MoMo', 'ZaloPay', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
VN_MARKET_000471,Apple MacBook Plus,Apple,Electronics,Laptops,1073.91,25773840,1266.85,10.6,3.9,568,321.0,36.0,High-quality laptops device popular in Vietnamese market,"['Tiki', 'Lazada']","['COD', 'MoMo', 'Bank_Transfer', 'Credit_Card', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
VN_MARKET_000476,Acer Pro,Acer,Electronics,Laptops,1293.72,31049280,1544.54,1.8,4.7,395,458.0,12.0,High-quality laptops device popular in Vietnamese market,"['Sendo', 'Tiki', 'Shopee']","['COD', 'MoMo', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
VN_MARKET_000477,Dell Ultra,Dell,Electronics,Laptops,1172.47,28139280,1378.06,14.0,4.8,1536,335.0,12.0,High-quality laptops device popular in Vietnamese market,"['Lazada', 'Sendo', 'Shopee', 'Tiki']","['ZaloPay', 'Bank_Transfer', 'MoMo', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
VN_MARKET_000478,Lenovo Ultra,Lenovo,Electronics,Laptops,1227.29,29454960,1576.66,4.5,4.0,1643,458.0,12.0,High-quality laptops device popular in Vietnamese market,"['Shopee', 'Sendo']","['Bank_Transfer', 'COD', 'Credit_Card', 'ZaloPay', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
VN_MARKET_000491,Dell Pro,Dell,Electronics,Laptops,2210.73,53057520,2733.77,24.9,4.6,904,378.0,36.0,High-quality laptops device popular in Vietnamese market,"['Tiki', 'Shopee', 'Lazada']","['Credit_Card', 'MoMo', 'COD', 'ZaloPay', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
VN_MARKET_000496,HP Standard,HP,Electronics,Laptops,1133.27,27198480,1296.66,20.9,4.9,1399,342.0,36.0,High-quality laptops device popular in Vietnamese market,"['Shopee', 'Tiki', 'Lazada', 'Sendo']","['Credit_Card', 'ZaloPay', 'COD', 'Bank_Transfer', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
VN_MARKET_000517,Apple MacBook Max,Apple,Electronics,Laptops,1333.16,31995840,1622.64,10.6,3.7,1408,45.0,12.0,High-quality laptops device popular in Vietnamese market,"['Shopee', 'Lazada', 'Tiki', 'Sendo']","['MoMo', 'Credit_Card', 'COD', 'ZaloPay', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_332145fa,Asanzo Lenovo ThinkPad X1,Asanzo,Electronics,laptop,1266.88,30405000,1813.08,30.1,4.3,1505,0.0,12.0,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_7f3dba1c,BKAV MacBook Pro M3,BKAV,Electronics,laptop,1834.04,44017000,2148.42,14.6,4.0,392,0.0,12.0,"Sản phẩm MacBook Pro M3 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_9084783e,Realme HP Spectre x360,Realme,Electronics,laptop,795.67,19096000,,,4.3,294,0.0,12.0,"Sản phẩm HP Spectre x360 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_296cb161,Asanzo Acer Predator Helios,Asanzo,Electronics,laptop,1777.21,42653000,2216.58,19.8,4.5,503,0.0,12.0,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_edef1d99,Viettel MacBook Pro M3,Viettel,Electronics,laptop,1762.79,42307000,,,3.9,1543,0.0,12.0,"Sản phẩm MacBook Pro M3 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_f30f843f,OPPO Acer Predator Helios,OPPO,Electronics,laptop,161.25,3870000,215.96,25.3,4.5,724,0.0,12.0,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_976b0ef7,Apple Acer Predator Helios,Apple,Electronics,laptop,247.21,5933000,327.17,24.4,4.7,1012,0.0,12.0,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_0b4475b1,BKAV Dell XPS 13,BKAV,Electronics,laptop,1161.54,27877000,,,4.5,1697,0.0,12.0,"Sản phẩm Dell XPS 13 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_ca3fc725,VinSmart Acer Predator Helios,VinSmart,Electronics,laptop,598.96,14375000,790.54,24.2,4.6,125,0.0,12.0,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_d254fb3e,BKAV Asus ROG Strix,BKAV,Electronics,laptop,87.25,2094000,124.88,30.1,3.7,205,0.0,12.0,"Sản phẩm Asus ROG Strix chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_0bfe1321,Vivo Acer Predator Helios,Vivo,Electronics,laptop,291.58,6998000,,,4.2,1675,0.0,12.0,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_9151b216,Vivo HP Spectre x360,Vivo,Electronics,laptop,416.29,9991000,508.71,18.2,3.9,1223,0.0,12.0,"Sản phẩm HP Spectre x360 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_5560c0d4,FPT Dell XPS 13,FPT,Electronics,laptop,1827.29,43855000,,,3.5,611,0.0,12.0,"Sản phẩm Dell XPS 13 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_028aee54,BKAV Lenovo ThinkPad X1,BKAV,Electronics,laptop,1441.17,34588000,1597.04,9.8,3.6,916,0.0,12.0,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_7c9145be,Samsung Dell XPS 13,Samsung,Electronics,laptop,1278.21,30677000,1777.92,28.1,4.9,143,0.0,12.0,"Sản phẩm Dell XPS 13 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_92735983,Apple HP Spectre x360,Apple,Electronics,laptop,901.58,21638000,1214.25,25.7,3.8,1823,0.0,12.0,"Sản phẩm HP Spectre x360 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_6c4cda20,Xiaomi Lenovo ThinkPad X1,Xiaomi,Electronics,laptop,1440.92,34582000,2032.46,29.1,4.5,1000,0.0,12.0,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_52d6b9cc,BKAV HP Spectre x360,BKAV,Electronics,laptop,164.71,3953000,238.83,31.0,3.9,1266,0.0,12.0,"Sản phẩm HP Spectre x360 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_451ce2fe,OPPO Asus ROG Strix,OPPO,Electronics,laptop,1052.92,25270000,1363.67,22.8,4.4,599,0.0,12.0,"Sản phẩm Asus ROG Strix chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_792a93cf,OPPO Lenovo ThinkPad X1,OPPO,Electronics,laptop,1635.25,39246000,,,3.7,1993,0.0,12.0,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_8c5a7578,Samsung Acer Predator Helios,Samsung,Electronics,laptop,907.67,21784000,,,4.4,1658,0.0,12.0,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_85648438,Viettel Acer Predator Helios,Viettel,Electronics,laptop,117.88,2829000,,,4.5,862,0.0,12.0,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
CELLPHONES_7c49c3d0,Realme Acer Predator Helios,Realme,Electronics,laptop,899.5,21588000,,,4.0,796,0.0,12.0,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",Online,Multiple,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
FPTSHOP_02ef3bf0,Viettel Asus ROG Strix,Viettel,Electronics,laptop,1028.75,24690000,1284.0,19.9,4.6,341,0.0,12.0,"Sản phẩm Asus ROG Strix chính hãng, bảo hành 12 tháng",Online,Multiple,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
FPTSHOP_359f3017,Apple Dell XPS 13,Apple,Electronics,laptop,1110.83,26660000,,,4.0,1908,0.0,12.0,"Sản phẩm Dell XPS 13 chính hãng, bảo hành 12 tháng",Online,Multiple,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
FPTSHOP_afc1cf4d,Samsung MacBook Pro M3,Samsung,Electronics,laptop,880.79,21139000,1312.96,32.9,4.6,313,0.0,12.0,"Sản phẩm MacBook Pro M3 chính hãng, bảo hành 12 tháng",Online,Multiple,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
FPTSHOP_d8f6ea87,Vivo Asus ROG Strix,Vivo,Electronics,laptop,316.71,7601000,454.96,30.4,4.8,1426,0.0,12.0,"Sản phẩm Asus ROG Strix chính hãng, bảo hành 12 tháng",Online,Multiple,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
FPTSHOP_7dc59268,Samsung Asus ROG Strix,Samsung,Electronics,laptop,1543.38,37041000,2212.92,30.3,4.0,672,0.0,12.0,"Sản phẩm Asus ROG Strix chính hãng, bảo hành 12 tháng",Online,Multiple,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
FPTSHOP_86a02af7,Samsung Lenovo ThinkPad X1,Samsung,Electronics,laptop,1014.38,24345000,,,3.6,1946,0.0,12.0,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",Online,Multiple,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
FPTSHOP_74b496ba,VinSmart Lenovo ThinkPad X1,VinSmart,Electronics,laptop,416.33,9992000,614.92,32.3,4.7,1715,0.0,12.0,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",Online,Multiple,fptshop,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
FPTSHOP_fa9ee018,VinSmart MacBook Pro M3,VinSmart,Electronics,laptop,320.0,7680000,,,3.6,736,0.0,12.0,"Sản phẩm MacBook Pro M3 chính hãng, bảo hành 12 tháng",Online,Multiple,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
FPTSHOP_50f765f5,FPT Lenovo ThinkPad X1,FPT,Electronics,laptop,1827.04,43849000,2511.08,27.2,3.6,99,0.0,12.0,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",Online,Multiple,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
FPTSHOP_c2f6f390,FPT Asus ROG Strix,FPT,Electronics,laptop,335.25,8046000,462.62,27.5,4.8,1367,0.0,12.0,"Sản phẩm Asus ROG Strix chính hãng, bảo hành 12 tháng",Online,Multiple,fptshop,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
FPTSHOP_80001fe2,VinSmart Dell XPS 13,VinSmart,Electronics,laptop,676.5,16236000,836.33,19.1,3.7,1357,0.0,12.0,"Sản phẩm Dell XPS 13 chính hãng, bảo hành 12 tháng",Online,Multiple,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
FPTSHOP_c2c2709b,Xiaomi Acer Predator Helios,Xiaomi,Electronics,laptop,746.83,17924000,,,3.9,351,0.0,12.0,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",Online,Multiple,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
FPTSHOP_b2ee0cbd,Vivo MacBook Pro M3,Vivo,Electronics,laptop,768.38,18441000,,,4.8,342,0.0,12.0,"Sản phẩm MacBook Pro M3 chính hãng, bảo hành 12 tháng",Online,Multiple,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
FPTSHOP_d6f86890,OPPO MacBook Pro M3,OPPO,Electronics,laptop,1502.5,36060000,,,4.3,147,0.0,12.0,"Sản phẩm MacBook Pro M3 chính hãng, bảo hành 12 tháng",Online,Multiple,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
FPTSHOP_53937819,Viettel HP Spectre x360,Viettel,Electronics,laptop,1334.42,32026000,1946.83,31.5,4.7,1810,0.0,12.0,"Sản phẩm HP Spectre x360 chính hãng, bảo hành 12 tháng",Online,Multiple,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
FPTSHOP_b99cd2d0,Realme Dell XPS 13,Realme,Electronics,laptop,1672.17,40132000,1906.12,12.3,4.8,1445,0.0,12.0,"Sản phẩm Dell XPS 13 chính hãng, bảo hành 12 tháng",Online,Multiple,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
FPTSHOP_1c2b6f7d,Asanzo MacBook Pro M3,Asanzo,Electronics,laptop,2049.04,49177000,3043.83,32.7,4.3,1310,0.0,12.0,"Sản phẩm MacBook Pro M3 chính hãng, bảo hành 12 tháng",Online,Multiple,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
FPTSHOP_c22ff8fe,Realme MacBook Pro M3,Realme,Electronics,laptop,334.67,8032000,471.54,29.0,4.5,1892,0.0,12.0,"Sản phẩm MacBook Pro M3 chính hãng, bảo hành 12 tháng",Online,Multiple,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
SENDO_9c88527e,BKAV Acer Predator Helios,BKAV,Electronics,laptop-linh-kien-may-tinh,537.58,12902000,616.29,12.8,4.9,647,0.0,12.0,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",Online,Multiple,sendo,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
SENDO_5f202bcd,Xiaomi Asus ROG Strix,Xiaomi,Electronics,laptop-linh-kien-may-tinh,516.21,12389000,667.33,22.6,4.5,571,0.0,12.0,"Sản phẩm Asus ROG Strix chính hãng, bảo hành 12 tháng",Online,Multiple,sendo,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
SENDO_6ab78293,Vivo Lenovo ThinkPad X1,Vivo,Electronics,laptop-linh-kien-may-tinh,1146.25,27510000,1273.67,10.0,4.9,1488,0.0,12.0,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",Online,Multiple,sendo,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
SENDO_dddfc446,Viettel Lenovo ThinkPad X1,Viettel,Electronics,laptop-linh-kien-may-tinh,493.96,11855000,586.62,15.8,3.7,808,0.0,12.0,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",Online,Multiple,sendo,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
SENDO_99720b8e,Apple Asus ROG Strix,Apple,Electronics,laptop-linh-kien-may-tinh,1198.67,28768000,1425.33,15.9,4.6,205,0.0,12.0,"Sản phẩm Asus ROG Strix chính hãng, bảo hành 12 tháng",Online,Multiple,sendo,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
SENDO_7ddf4c1e,Asanzo HP Spectre x360,Asanzo,Electronics,laptop-linh-kien-may-tinh,316.25,7590000,,,3.5,211,0.0,12.0,"Sản phẩm HP Spectre x360 chính hãng, bảo hành 12 tháng",Online,Multiple,sendo,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
SENDO_a3739f3e,OPPO Dell XPS 13,OPPO,Electronics,laptop-linh-kien-may-tinh,750.12,18003000,,,4.6,1747,0.0,12.0,"Sản phẩm Dell XPS 13 chính hãng, bảo hành 12 tháng",Online,Multiple,sendo,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing
