product_id,name,price,original_price,discount_percent,category,brand,rating,review_count,seller,description,images,specifications,availability,shipping_info,platform,crawl_timestamp,url
CELLPHONES_296cb161,Asanzo Acer Predator Helios,42653000.0,53198000.0,19.8,laptop,Asanzo,4.5,503,Shop CellphoneS,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_0e16f66f.jpg'],"{'brand': 'Asanzo', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Đen'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Đà Nẵng'}",cellphones,2025-10-01 21:16:27.036310,https://cellphones.com/product/e108ef3b
CELLPHONES_edef1d99,Viettel MacBook Pro M3,42307000.0,,,laptop,Viettel,3.9,1543,Shop CellphoneS,"Sản phẩm MacBook Pro M3 chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_834083a2.jpg'],"{'brand': 'Viettel', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Trắng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Đà Nẵng'}",cellphones,2025-10-01 21:16:27.138164,https://cellphones.com/product/52e01b97
CELLPHONES_f30f843f,OPPO Acer Predator Helios,3870000.0,5183000.0,25.3,laptop,OPPO,4.5,724,Shop FPT,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_acf50d3e.jpg'],"{'brand': 'OPPO', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Vàng'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'Hà Nội'}",cellphones,2025-10-01 21:16:27.244001,https://cellphones.com/product/a1dfd71f
CELLPHONES_976b0ef7,Apple Acer Predator Helios,5933000.0,7852000.0,24.4,laptop,Apple,4.7,1012,Shop FPT,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_46b53877.jpg'],"{'brand': 'Apple', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đen'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Đà Nẵng'}",cellphones,2025-10-01 21:16:27.352661,https://cellphones.com/product/05053a11
CELLPHONES_0b4475b1,BKAV Dell XPS 13,27877000.0,,,laptop,BKAV,4.5,1697,Shop FPT,"Sản phẩm Dell XPS 13 chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_efdb1c5a.jpg'],"{'brand': 'BKAV', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đỏ'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Đà Nẵng'}",cellphones,2025-10-01 21:16:27.466032,https://cellphones.com/product/ae6bb682
CELLPHONES_ca3fc725,VinSmart Acer Predator Helios,14375000.0,18973000.0,24.2,laptop,VinSmart,4.6,125,Shop FPT,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_a911e9d4.jpg'],"{'brand': 'VinSmart', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Xanh'}",True,"{'free_shipping': False, 'fast_delivery': False, 'location': 'Đà Nẵng'}",cellphones,2025-10-01 21:16:27.574988,https://cellphones.com/product/2b95bc93
CELLPHONES_d254fb3e,BKAV Asus ROG Strix,2094000.0,2997000.0,30.1,laptop,BKAV,3.7,205,Shop CellphoneS,"Sản phẩm Asus ROG Strix chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_5fcd52e8.jpg'],"{'brand': 'BKAV', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Trắng'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'Đà Nẵng'}",cellphones,2025-10-01 21:16:27.682210,https://cellphones.com/product/38f5fd84
CELLPHONES_0bfe1321,Vivo Acer Predator Helios,6998000.0,,,laptop,Vivo,4.2,1675,Shop CellphoneS,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_bb350abe.jpg'],"{'brand': 'Vivo', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đỏ'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'TP.HCM'}",cellphones,2025-10-01 21:16:27.786119,https://cellphones.com/product/4e0f0dc4
CELLPHONES_9151b216,Vivo HP Spectre x360,9991000.0,12209000.0,18.2,laptop,Vivo,3.9,1223,Shop Chính hãng,"Sản phẩm HP Spectre x360 chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_c3bea040.jpg'],"{'brand': 'Vivo', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Hà Nội'}",cellphones,2025-10-01 21:16:27.892518,https://cellphones.com/product/9c4f8bfb
CELLPHONES_5560c0d4,FPT Dell XPS 13,43855000.0,,,laptop,FPT,3.5,611,Shop FPT,"Sản phẩm Dell XPS 13 chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_55efb17b.jpg'],"{'brand': 'FPT', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Trắng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Hà Nội'}",cellphones,2025-10-01 21:16:27.995745,https://cellphones.com/product/79064a2a
CELLPHONES_028aee54,BKAV Lenovo ThinkPad X1,34588000.0,38329000.0,9.8,laptop,BKAV,3.6,916,Shop CellphoneS,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_e5220c9a.jpg'],"{'brand': 'BKAV', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Đen'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'Đà Nẵng'}",cellphones,2025-10-01 21:16:28.098460,https://cellphones.com/product/103b5ffa
CELLPHONES_7c9145be,Samsung Dell XPS 13,30677000.0,42670000.0,28.1,laptop,Samsung,4.9,143,Shop Chính hãng,"Sản phẩm Dell XPS 13 chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_04b5576e.jpg'],"{'brand': 'Samsung', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Xanh'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Đà Nẵng'}",cellphones,2025-10-01 21:16:28.199598,https://cellphones.com/product/c30bef23
CELLPHONES_5ebabafb,BKAV Lenovo ThinkPad X1,20179000.0,25392000.0,20.5,laptop,BKAV,4.9,530,Shop Chính hãng,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_754803db.jpg'],"{'brand': 'BKAV', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Xanh'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Đà Nẵng'}",cellphones,2025-10-01 21:16:28.309039,https://cellphones.com/product/72811058
CELLPHONES_92735983,Apple HP Spectre x360,21638000.0,29142000.0,25.7,laptop,Apple,3.8,1823,Shop Chính hãng,"Sản phẩm HP Spectre x360 chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_8b26ccb1.jpg'],"{'brand': 'Apple', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Trắng'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Hà Nội'}",cellphones,2025-10-01 21:16:28.416380,https://cellphones.com/product/a38818ee
CELLPHONES_6c4cda20,Xiaomi Lenovo ThinkPad X1,34582000.0,48779000.0,29.1,laptop,Xiaomi,4.5,1000,Shop Chính hãng,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_f1141851.jpg'],"{'brand': 'Xiaomi', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Đen'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'TP.HCM'}",cellphones,2025-10-01 21:16:28.527196,https://cellphones.com/product/a587d8ec
CELLPHONES_52d6b9cc,BKAV HP Spectre x360,3953000.0,5732000.0,31.0,laptop,BKAV,3.9,1266,Shop CellphoneS,"Sản phẩm HP Spectre x360 chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_ee31f8a4.jpg'],"{'brand': 'BKAV', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Xanh'}",False,"{'free_shipping': True, 'fast_delivery': False, 'location': 'TP.HCM'}",cellphones,2025-10-01 21:16:28.633163,https://cellphones.com/product/c2c5a55d
CELLPHONES_451ce2fe,OPPO Asus ROG Strix,25270000.0,32728000.0,22.8,laptop,OPPO,4.4,599,Shop Uy tín,"Sản phẩm Asus ROG Strix chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_7b2900bb.jpg'],"{'brand': 'OPPO', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'TP.HCM'}",cellphones,2025-10-01 21:16:28.734394,https://cellphones.com/product/d4260a18
CELLPHONES_792a93cf,OPPO Lenovo ThinkPad X1,39246000.0,,,laptop,OPPO,3.7,1993,Shop Chính hãng,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_c10d1d11.jpg'],"{'brand': 'OPPO', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Xanh'}",True,"{'free_shipping': False, 'fast_delivery': False, 'location': 'Hà Nội'}",cellphones,2025-10-01 21:16:28.844380,https://cellphones.com/product/407e211d
CELLPHONES_8c5a7578,Samsung Acer Predator Helios,21784000.0,,,laptop,Samsung,4.4,1658,Shop FPT,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_a0e0eacd.jpg'],"{'brand': 'Samsung', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Trắng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Hà Nội'}",cellphones,2025-10-01 21:16:28.950022,https://cellphones.com/product/f8bc7f49
CELLPHONES_0ce4dd04,OPPO Acer Predator Helios,19942000.0,23369000.0,14.7,laptop,OPPO,4.5,927,Shop CellphoneS,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_c7ca21a7.jpg'],"{'brand': 'OPPO', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Vàng'}",True,"{'free_shipping': False, 'fast_delivery': False, 'location': 'TP.HCM'}",cellphones,2025-10-01 21:16:29.052614,https://cellphones.com/product/91c416d8
CELLPHONES_af6ac437,OPPO Acer Predator Helios,34548000.0,44353000.0,22.1,laptop,OPPO,3.6,1512,Shop Uy tín,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_ce86e504.jpg'],"{'brand': 'OPPO', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Vàng'}",False,"{'free_shipping': True, 'fast_delivery': False, 'location': 'TP.HCM'}",cellphones,2025-10-01 21:16:29.166219,https://cellphones.com/product/f9472deb
CELLPHONES_85648438,Viettel Acer Predator Helios,2829000.0,,,laptop,Viettel,4.5,862,Shop Uy tín,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_23930170.jpg'],"{'brand': 'Viettel', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Trắng'}",True,"{'free_shipping': False, 'fast_delivery': False, 'location': 'Đà Nẵng'}",cellphones,2025-10-01 21:16:29.277484,https://cellphones.com/product/f12436b5
CELLPHONES_ca129128,OPPO Lenovo ThinkPad X1,28427000.0,37480000.0,24.2,laptop,OPPO,4.6,1056,Shop Uy tín,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",['https://cellphones.com/images/product_a11e0042.jpg'],"{'brand': 'OPPO', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Trắng'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Đà Nẵng'}",cellphones,2025-10-01 21:16:29.389417,https://cellphones.com/product/42cbb47b
