product_id,name,price,original_price,discount_percent,category,brand,rating,review_count,seller,description,images,specifications,availability,shipping_info,platform,crawl_timestamp,url
LAZADA_ba0756a2,Samsung Product 2981,12835000.0,14857000.0,13.6,phones-tablets,Samsung,5.0,1934,Shop Uy tín,"Sản phẩm Product 2981 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_4b4e6d12.jpg'],"{'brand': 'Samsung', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Đỏ'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Hà Nội'}",lazada,2025-10-01 21:18:02.765280,https://lazada.com/product/6276d6d6
LAZADA_9d567c66,FPT Product 2056,15830000.0,21011000.0,24.7,phones-tablets,FPT,4.9,248,Shop Uy tín,"Sản phẩm Product 2056 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_456697cf.jpg'],"{'brand': 'FPT', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Đen'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Hà Nội'}",lazada,2025-10-01 21:18:02.866584,https://lazada.com/product/7e8f701d
LAZADA_d639feed,FPT Product 3723,819000.0,1083000.0,24.4,phones-tablets,FPT,3.9,279,Shop Chính hãng,"Sản phẩm Product 3723 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_5f6e9d98.jpg'],"{'brand': 'FPT', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đỏ'}",False,"{'free_shipping': True, 'fast_delivery': False, 'location': 'TP.HCM'}",lazada,2025-10-01 21:18:02.975534,https://lazada.com/product/5daa79c9
LAZADA_dcb4389d,Apple Product 4597,8636000.0,11992000.0,28.0,phones-tablets,Apple,4.2,328,Shop CellphoneS,"Sản phẩm Product 4597 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_929bf0fa.jpg'],"{'brand': 'Apple', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Xanh'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'TP.HCM'}",lazada,2025-10-01 21:18:03.076567,https://lazada.com/product/43e1208f
LAZADA_c9252628,Xiaomi Product 2538,12336000.0,16425000.0,24.9,phones-tablets,Xiaomi,4.8,483,Shop FPT,"Sản phẩm Product 2538 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_cd2461b6.jpg'],"{'brand': 'Xiaomi', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Đen'}",True,"{'free_shipping': False, 'fast_delivery': False, 'location': 'TP.HCM'}",lazada,2025-10-01 21:18:03.177032,https://lazada.com/product/e7a74c22
LAZADA_11f2d9ee,FPT Product 9159,5369000.0,6892000.0,22.1,phones-tablets,FPT,4.2,638,Shop CellphoneS,"Sản phẩm Product 9159 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_2702653f.jpg'],"{'brand': 'FPT', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Vàng'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'Hà Nội'}",lazada,2025-10-01 21:18:03.293018,https://lazada.com/product/04bc48ca
LAZADA_068f5a8c,Samsung Product 6696,10965000.0,12133000.0,9.6,phones-tablets,Samsung,4.9,1644,Shop CellphoneS,"Sản phẩm Product 6696 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_78dd3ef9.jpg'],"{'brand': 'Samsung', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đen'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'TP.HCM'}",lazada,2025-10-01 21:18:03.393782,https://lazada.com/product/e2684074
LAZADA_9c76b0e0,FPT Product 7318,23646000.0,33527000.0,29.5,phones-tablets,FPT,3.8,1550,Shop Chính hãng,"Sản phẩm Product 7318 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_3fe113d9.jpg'],"{'brand': 'FPT', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Xanh'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Đà Nẵng'}",lazada,2025-10-01 21:18:03.507134,https://lazada.com/product/9f5542d4
LAZADA_3e7820ba,Apple Product 1155,15086000.0,19343000.0,22.0,phones-tablets,Apple,3.6,784,Shop FPT,"Sản phẩm Product 1155 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_42da7d52.jpg'],"{'brand': 'Apple', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Vàng'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'Đà Nẵng'}",lazada,2025-10-01 21:18:03.608826,https://lazada.com/product/e65710a0
LAZADA_a91b0be6,BKAV Product 1095,6246000.0,,,phones-tablets,BKAV,4.0,1363,Shop Chính hãng,"Sản phẩm Product 1095 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_aae591c2.jpg'],"{'brand': 'BKAV', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Hà Nội'}",lazada,2025-10-01 21:18:03.714602,https://lazada.com/product/6284e986
LAZADA_cb9184fe,Samsung Product 5379,16985000.0,23072000.0,26.4,phones-tablets,Samsung,3.8,1867,Shop Chính hãng,"Sản phẩm Product 5379 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_2f7f8beb.jpg'],"{'brand': 'Samsung', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Đỏ'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Hà Nội'}",lazada,2025-10-01 21:18:03.825626,https://lazada.com/product/71b9b297
LAZADA_f06658f9,Samsung Product 6684,12832000.0,15860000.0,19.1,phones-tablets,Samsung,4.6,1934,Shop Uy tín,"Sản phẩm Product 6684 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_b0f32837.jpg'],"{'brand': 'Samsung', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đỏ'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'TP.HCM'}",lazada,2025-10-01 21:18:03.926058,https://lazada.com/product/e3f916b1
LAZADA_13c0f4cb,FPT Product 7035,20969000.0,29366000.0,28.6,phones-tablets,FPT,3.6,1427,Shop Uy tín,"Sản phẩm Product 7035 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_72787ba0.jpg'],"{'brand': 'FPT', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đen'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Hà Nội'}",lazada,2025-10-01 21:18:04.026477,https://lazada.com/product/45e5f8b2
LAZADA_b84e2cb5,Apple Product 1331,5475000.0,6563000.0,16.6,phones-tablets,Apple,3.9,718,Shop Chính hãng,"Sản phẩm Product 1331 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_0c7aaf74.jpg'],"{'brand': 'Apple', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Xanh'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'TP.HCM'}",lazada,2025-10-01 21:18:04.128529,https://lazada.com/product/e6851692
LAZADA_2875ad5b,BKAV Product 3829,19217000.0,23193000.0,17.1,phones-tablets,BKAV,4.1,1553,Shop Chính hãng,"Sản phẩm Product 3829 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_6b72d88f.jpg'],"{'brand': 'BKAV', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'TP.HCM'}",lazada,2025-10-01 21:18:04.230294,https://lazada.com/product/3164e4ac
LAZADA_bc0207b5,Asanzo Product 6843,13226000.0,15254000.0,13.3,phones-tablets,Asanzo,3.5,840,Shop CellphoneS,"Sản phẩm Product 6843 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_ad23781a.jpg'],"{'brand': 'Asanzo', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đỏ'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'Hà Nội'}",lazada,2025-10-01 21:18:04.332637,https://lazada.com/product/83989566
LAZADA_793e026d,FPT Product 8415,17508000.0,19419000.0,9.8,phones-tablets,FPT,3.7,115,Shop CellphoneS,"Sản phẩm Product 8415 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_c88f3338.jpg'],"{'brand': 'FPT', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Vàng'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'Đà Nẵng'}",lazada,2025-10-01 21:18:04.437921,https://lazada.com/product/b36cbf19
LAZADA_212e8ff9,Viettel Product 7825,12562000.0,,,phones-tablets,Viettel,4.0,12,Shop FPT,"Sản phẩm Product 7825 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_2f7d7fb1.jpg'],"{'brand': 'Viettel', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Trắng'}",False,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Đà Nẵng'}",lazada,2025-10-01 21:18:04.538185,https://lazada.com/product/4393cfe3
LAZADA_ef2745b0,Samsung Product 8759,11284000.0,,,phones-tablets,Samsung,4.3,1689,Shop FPT,"Sản phẩm Product 8759 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_074e0698.jpg'],"{'brand': 'Samsung', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Xanh'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Hà Nội'}",lazada,2025-10-01 21:18:04.638390,https://lazada.com/product/da1c9ac6
LAZADA_866764ce,Asanzo Product 4378,20699000.0,29669000.0,30.2,phones-tablets,Asanzo,4.6,1087,Shop Chính hãng,"Sản phẩm Product 4378 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_f9757020.jpg'],"{'brand': 'Asanzo', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Trắng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'TP.HCM'}",lazada,2025-10-01 21:18:04.743792,https://lazada.com/product/4612b24d
LAZADA_d8c8fc91,BKAV Product 3141,9517000.0,12124000.0,21.5,phones-tablets,BKAV,4.6,1806,Shop CellphoneS,"Sản phẩm Product 3141 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_abffe7c4.jpg'],"{'brand': 'BKAV', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'TP.HCM'}",lazada,2025-10-01 21:18:04.845026,https://lazada.com/product/01df089f
LAZADA_784ffc77,Vivo Product 9719,20517000.0,,,phones-tablets,Vivo,4.7,1845,Shop CellphoneS,"Sản phẩm Product 9719 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_3f698e9b.jpg'],"{'brand': 'Vivo', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Đen'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Hà Nội'}",lazada,2025-10-01 21:18:04.950129,https://lazada.com/product/10b107d0
LAZADA_a97a5060,Apple Product 3694,12720000.0,17111000.0,25.7,phones-tablets,Apple,3.8,288,Shop Chính hãng,"Sản phẩm Product 3694 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_21478b79.jpg'],"{'brand': 'Apple', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Đen'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Đà Nẵng'}",lazada,2025-10-01 21:18:05.054415,https://lazada.com/product/a25fb008
LAZADA_52a50b03,Apple Product 9606,6788000.0,9420000.0,27.9,phones-tablets,Apple,3.8,1874,Shop FPT,"Sản phẩm Product 9606 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_67c4d723.jpg'],"{'brand': 'Apple', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đỏ'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'TP.HCM'}",lazada,2025-10-01 21:18:05.160803,https://lazada.com/product/9570a6fa
LAZADA_c7ca1b30,Realme Product 3255,15542000.0,,,phones-tablets,Realme,4.9,659,Shop CellphoneS,"Sản phẩm Product 3255 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_d43ae5de.jpg'],"{'brand': 'Realme', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Xanh'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Hà Nội'}",lazada,2025-10-01 21:18:05.267115,https://lazada.com/product/740d7d86
LAZADA_3e4e51ed,FPT Product 1324,13168000.0,17591000.0,25.1,phones-tablets,FPT,3.5,1804,Shop Uy tín,"Sản phẩm Product 1324 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_26b999d5.jpg'],"{'brand': 'FPT', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Trắng'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'TP.HCM'}",lazada,2025-10-01 21:18:05.370843,https://lazada.com/product/ec53a1da
LAZADA_dffe5cb5,FPT Product 2191,9563000.0,12917000.0,26.0,phones-tablets,FPT,4.2,1744,Shop Chính hãng,"Sản phẩm Product 2191 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_1142c3a3.jpg'],"{'brand': 'FPT', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Hà Nội'}",lazada,2025-10-01 21:18:05.477215,https://lazada.com/product/52a33f11
LAZADA_0e653743,Samsung Product 9703,20203000.0,28929000.0,30.2,phones-tablets,Samsung,3.9,766,Shop CellphoneS,"Sản phẩm Product 9703 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_e02c43f6.jpg'],"{'brand': 'Samsung', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đen'}",True,"{'free_shipping': False, 'fast_delivery': False, 'location': 'TP.HCM'}",lazada,2025-10-01 21:18:05.584607,https://lazada.com/product/742ec3c7
LAZADA_e02b58bb,Apple Product 3507,21983000.0,29899000.0,26.5,phones-tablets,Apple,4.2,1670,Shop Chính hãng,"Sản phẩm Product 3507 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_974e6ed8.jpg'],"{'brand': 'Apple', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Xanh'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Hà Nội'}",lazada,2025-10-01 21:18:05.686957,https://lazada.com/product/b7cac2ea
LAZADA_e0de86b0,Viettel Product 4431,8454000.0,,,phones-tablets,Viettel,3.5,1754,Shop Uy tín,"Sản phẩm Product 4431 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_6371e08c.jpg'],"{'brand': 'Viettel', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đen'}",True,"{'free_shipping': False, 'fast_delivery': False, 'location': 'TP.HCM'}",lazada,2025-10-01 21:18:05.798588,https://lazada.com/product/cfc90d6e
LAZADA_b4a9955e,BKAV Product 7710,22571000.0,32376000.0,30.3,phones-tablets,BKAV,4.8,1285,Shop Uy tín,"Sản phẩm Product 7710 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_84967543.jpg'],"{'brand': 'BKAV', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Trắng'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'TP.HCM'}",lazada,2025-10-01 21:18:05.899101,https://lazada.com/product/6bdae626
LAZADA_529d0313,BKAV Product 5819,10752000.0,14007000.0,23.2,phones-tablets,BKAV,4.6,1241,Shop Uy tín,"Sản phẩm Product 5819 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_71bedb1e.jpg'],"{'brand': 'BKAV', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Vàng'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'Hà Nội'}",lazada,2025-10-01 21:18:06.002755,https://lazada.com/product/9185297f
LAZADA_29bcf5da,Apple Product 4571,8190000.0,9743000.0,15.9,cameras,Apple,3.5,118,Shop FPT,"Sản phẩm Product 4571 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_cdba2892.jpg'],"{'brand': 'Apple', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'TP.HCM'}",lazada,2025-10-01 21:18:15.143820,https://lazada.com/product/ff4e12ad
LAZADA_3b8fcee8,Vivo Product 8132,6177000.0,7004000.0,11.8,cameras,Vivo,4.5,1734,Shop CellphoneS,"Sản phẩm Product 8132 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_1fb59cab.jpg'],"{'brand': 'Vivo', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Trắng'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Đà Nẵng'}",lazada,2025-10-01 21:18:15.250170,https://lazada.com/product/1017b2b5
LAZADA_e72ecff4,Asanzo Product 7118,24496000.0,34307000.0,28.6,cameras,Asanzo,4.0,1778,Shop FPT,"Sản phẩm Product 7118 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_006d0e28.jpg'],"{'brand': 'Asanzo', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đen'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'Đà Nẵng'}",lazada,2025-10-01 21:18:15.371584,https://lazada.com/product/d85b88c7
LAZADA_e70043d5,Vivo Product 8886,16238000.0,,,cameras,Vivo,3.7,513,Shop CellphoneS,"Sản phẩm Product 8886 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_84f33cc6.jpg'],"{'brand': 'Vivo', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Xanh'}",False,"{'free_shipping': True, 'fast_delivery': False, 'location': 'TP.HCM'}",lazada,2025-10-01 21:18:15.481799,https://lazada.com/product/f94531b8
LAZADA_359b9402,Samsung Product 2700,19344000.0,27158000.0,28.8,cameras,Samsung,4.5,117,Shop CellphoneS,"Sản phẩm Product 2700 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_1ea0f57d.jpg'],"{'brand': 'Samsung', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Trắng'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'Đà Nẵng'}",lazada,2025-10-01 21:18:15.582610,https://lazada.com/product/be2d8fdb
LAZADA_661d2d45,Samsung Product 9834,12979000.0,,,cameras,Samsung,4.4,448,Shop FPT,"Sản phẩm Product 9834 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_04950d16.jpg'],"{'brand': 'Samsung', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Trắng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Hà Nội'}",lazada,2025-10-01 21:18:15.690925,https://lazada.com/product/f4726085
LAZADA_0afea728,Viettel Product 1941,10357000.0,,,cameras,Viettel,4.0,349,Shop CellphoneS,"Sản phẩm Product 1941 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_f16d880c.jpg'],"{'brand': 'Viettel', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đen'}",False,"{'free_shipping': False, 'fast_delivery': False, 'location': 'Hà Nội'}",lazada,2025-10-01 21:18:15.793973,https://lazada.com/product/5a671893
LAZADA_47da1e01,FPT Product 4252,16793000.0,,,cameras,FPT,3.6,1082,Shop Chính hãng,"Sản phẩm Product 4252 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_06d68dc7.jpg'],"{'brand': 'FPT', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Đà Nẵng'}",lazada,2025-10-01 21:18:15.905064,https://lazada.com/product/d2b231b3
LAZADA_ee47218d,BKAV Product 6891,13234000.0,,,cameras,BKAV,4.9,1628,Shop CellphoneS,"Sản phẩm Product 6891 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_b1f3584b.jpg'],"{'brand': 'BKAV', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đen'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Hà Nội'}",lazada,2025-10-01 21:18:16.014327,https://lazada.com/product/d742eaa5
LAZADA_a7f6f96d,Samsung Product 6353,22120000.0,30158000.0,26.7,cameras,Samsung,4.1,146,Shop Uy tín,"Sản phẩm Product 6353 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_35a7a547.jpg'],"{'brand': 'Samsung', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Xanh'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Đà Nẵng'}",lazada,2025-10-01 21:18:16.127023,https://lazada.com/product/92a62832
LAZADA_ffb26b93,Xiaomi Product 9985,10869000.0,12798000.0,15.1,cameras,Xiaomi,4.2,835,Shop Uy tín,"Sản phẩm Product 9985 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_a3e5b793.jpg'],"{'brand': 'Xiaomi', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Đỏ'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Đà Nẵng'}",lazada,2025-10-01 21:18:16.231831,https://lazada.com/product/fe17ea2e
LAZADA_c1bbe46d,Asanzo Product 4529,17274000.0,,,cameras,Asanzo,3.5,1464,Shop CellphoneS,"Sản phẩm Product 4529 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_224f8fcb.jpg'],"{'brand': 'Asanzo', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Đen'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'TP.HCM'}",lazada,2025-10-01 21:18:16.341906,https://lazada.com/product/bfe8a83c
LAZADA_300afe2b,Viettel Product 6418,8762000.0,10818000.0,19.0,cameras,Viettel,3.9,1632,Shop Uy tín,"Sản phẩm Product 6418 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_c069a9f3.jpg'],"{'brand': 'Viettel', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'TP.HCM'}",lazada,2025-10-01 21:18:16.451273,https://lazada.com/product/22d0d270
LAZADA_130a70bf,Asanzo Product 6148,3466000.0,4729000.0,26.7,cameras,Asanzo,3.7,1797,Shop Uy tín,"Sản phẩm Product 6148 chính hãng, bảo hành 12 tháng",['https://lazada.com/images/product_586020ad.jpg'],"{'brand': 'Asanzo', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Xanh'}",True,"{'free_shipping': False, 'fast_delivery': False, 'location': 'Đà Nẵng'}",lazada,2025-10-01 21:18:16.557798,https://lazada.com/product/edfdad68
