product_id,name,price,original_price,discount_percent,category,brand,rating,review_count,seller,description,images,specifications,availability,shipping_info,platform,crawl_timestamp,url
FPTSHOP_2fccbd6b,Vivo Product 6072,40228000.0,54568000.0,26.3,dien-thoai,Vivo,3.9,1757,Shop Uy tín,"Sản phẩm Product 6072 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_e1a09359.jpg'],"{'brand': 'Vivo', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đen'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:16:48.750578,https://fptshop.com/product/e3c302e4
FPTSHOP_10c81ec8,Samsung Product 5673,4701000.0,6861000.0,31.5,dien-thoai,Samsung,4.0,1345,Shop Chính hãng,"Sản phẩm Product 5673 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_5b640eb2.jpg'],"{'brand': 'Samsung', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Đỏ'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:16:48.860860,https://fptshop.com/product/2420e8f2
FPTSHOP_431aab2c,BKAV Product 6147,25705000.0,33267000.0,22.7,dien-thoai,BKAV,4.6,457,Shop Chính hãng,"Sản phẩm Product 6147 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_8f249e27.jpg'],"{'brand': 'BKAV', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Trắng'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:16:48.961634,https://fptshop.com/product/4da68374
FPTSHOP_a15d37b7,OPPO Product 3868,22707000.0,29814000.0,23.8,dien-thoai,OPPO,4.1,138,Shop Uy tín,"Sản phẩm Product 3868 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_518922e3.jpg'],"{'brand': 'OPPO', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Trắng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:16:49.067303,https://fptshop.com/product/74d048f9
FPTSHOP_6e605a97,BKAV Product 3196,19238000.0,,,dien-thoai,BKAV,4.8,383,Shop CellphoneS,"Sản phẩm Product 3196 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_b9e8b73b.jpg'],"{'brand': 'BKAV', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Vàng'}",False,"{'free_shipping': True, 'fast_delivery': True, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:16:49.169574,https://fptshop.com/product/d5373b4d
FPTSHOP_af2014d3,Samsung Product 9350,27457000.0,36231000.0,24.2,dien-thoai,Samsung,4.4,1956,Shop Chính hãng,"Sản phẩm Product 9350 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_3d4ff768.jpg'],"{'brand': 'Samsung', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đen'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:16:49.283057,https://fptshop.com/product/5f6ecf79
FPTSHOP_a5cbff42,Realme Product 7164,15986000.0,20544000.0,22.2,dien-thoai,Realme,4.1,1392,Shop FPT,"Sản phẩm Product 7164 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_18b4df3a.jpg'],"{'brand': 'Realme', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Đỏ'}",False,"{'free_shipping': False, 'fast_delivery': False, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:16:49.384125,https://fptshop.com/product/db5aaaef
FPTSHOP_abd78305,FPT Product 2908,4251000.0,5341000.0,20.4,dien-thoai,FPT,4.0,753,Shop Chính hãng,"Sản phẩm Product 2908 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_f1331859.jpg'],"{'brand': 'FPT', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Vàng'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:16:49.489274,https://fptshop.com/product/ffb37961
FPTSHOP_d911dc66,FPT Product 2819,24424000.0,28059000.0,13.0,dien-thoai,FPT,4.5,1738,Shop CellphoneS,"Sản phẩm Product 2819 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_6937dfdf.jpg'],"{'brand': 'FPT', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Đen'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:16:49.589613,https://fptshop.com/product/b13e3cde
FPTSHOP_7cf88283,Xiaomi Product 2092,10690000.0,,,dien-thoai,Xiaomi,3.8,41,Shop Chính hãng,"Sản phẩm Product 2092 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_382e4fbf.jpg'],"{'brand': 'Xiaomi', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Đen'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:16:49.690800,https://fptshop.com/product/1fe2fb2b
FPTSHOP_fa9ee018,VinSmart MacBook Pro M3,7680000.0,,,laptop,VinSmart,3.6,736,Shop Uy tín,"Sản phẩm MacBook Pro M3 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_ccb0018f.jpg'],"{'brand': 'VinSmart', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:16:51.017555,https://fptshop.com/product/68e59350
FPTSHOP_95c73166,Xiaomi Lenovo ThinkPad X1,47526000.0,67732000.0,29.8,laptop,Xiaomi,4.6,1168,Shop CellphoneS,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_ca623943.jpg'],"{'brand': 'Xiaomi', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Đen'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:16:51.121211,https://fptshop.com/product/925d1e06
FPTSHOP_50f765f5,FPT Lenovo ThinkPad X1,43849000.0,60266000.0,27.2,laptop,FPT,3.6,99,Shop Chính hãng,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_5b986dec.jpg'],"{'brand': 'FPT', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:16:51.231083,https://fptshop.com/product/92534e46
FPTSHOP_c2f6f390,FPT Asus ROG Strix,8046000.0,11103000.0,27.5,laptop,FPT,4.8,1367,Shop CellphoneS,"Sản phẩm Asus ROG Strix chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_00169031.jpg'],"{'brand': 'FPT', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Đen'}",False,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:16:51.342830,https://fptshop.com/product/6cc3c145
FPTSHOP_040c0aff,FPT Dell XPS 13,49630000.0,57696000.0,14.0,laptop,FPT,4.3,252,Shop Uy tín,"Sản phẩm Dell XPS 13 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_5997b330.jpg'],"{'brand': 'FPT', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Trắng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:16:51.443375,https://fptshop.com/product/22169b75
FPTSHOP_1a03f2cb,Apple HP Spectre x360,8121000.0,,,laptop,Apple,3.7,781,Shop FPT,"Sản phẩm HP Spectre x360 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_28e3d927.jpg'],"{'brand': 'Apple', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đen'}",True,"{'free_shipping': False, 'fast_delivery': False, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:16:51.543873,https://fptshop.com/product/803886d3
FPTSHOP_e2d5d923,VinSmart Acer Predator Helios,8364000.0,10620000.0,21.2,laptop,VinSmart,4.5,1659,Shop CellphoneS,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_a101748c.jpg'],"{'brand': 'VinSmart', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Xanh'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:16:51.650929,https://fptshop.com/product/13211398
FPTSHOP_80001fe2,VinSmart Dell XPS 13,16236000.0,20072000.0,19.1,laptop,VinSmart,3.7,1357,Shop Chính hãng,"Sản phẩm Dell XPS 13 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_4bfcea16.jpg'],"{'brand': 'VinSmart', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Trắng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:16:51.757408,https://fptshop.com/product/14207925
FPTSHOP_c2c2709b,Xiaomi Acer Predator Helios,17924000.0,,,laptop,Xiaomi,3.9,351,Shop Uy tín,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_49826e6c.jpg'],"{'brand': 'Xiaomi', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Đen'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:16:51.860812,https://fptshop.com/product/0ecadabc
FPTSHOP_f93dad71,BKAV HP Spectre x360,791000.0,971000.0,18.5,laptop,BKAV,4.5,771,Shop CellphoneS,"Sản phẩm HP Spectre x360 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_bacafc87.jpg'],"{'brand': 'BKAV', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đỏ'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:16:51.968329,https://fptshop.com/product/5928481e
FPTSHOP_b2ee0cbd,Vivo MacBook Pro M3,18441000.0,,,laptop,Vivo,4.8,342,Shop FPT,"Sản phẩm MacBook Pro M3 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_64655517.jpg'],"{'brand': 'Vivo', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Đen'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:16:52.071353,https://fptshop.com/product/c860120a
FPTSHOP_d6f86890,OPPO MacBook Pro M3,36060000.0,,,laptop,OPPO,4.3,147,Shop Chính hãng,"Sản phẩm MacBook Pro M3 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_f85efab4.jpg'],"{'brand': 'OPPO', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Trắng'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:16:52.182188,https://fptshop.com/product/b7d3524a
FPTSHOP_53937819,Viettel HP Spectre x360,32026000.0,46724000.0,31.5,laptop,Viettel,4.7,1810,Shop CellphoneS,"Sản phẩm HP Spectre x360 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_6a33b718.jpg'],"{'brand': 'Viettel', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Đen'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:16:52.283415,https://fptshop.com/product/3aa5c75a
FPTSHOP_b99cd2d0,Realme Dell XPS 13,40132000.0,45747000.0,12.3,laptop,Realme,4.8,1445,Shop FPT,"Sản phẩm Dell XPS 13 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_6084a9d5.jpg'],"{'brand': 'Realme', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đỏ'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:16:52.385139,https://fptshop.com/product/9488283a
FPTSHOP_1c2b6f7d,Asanzo MacBook Pro M3,49177000.0,73052000.0,32.7,laptop,Asanzo,4.3,1310,Shop Uy tín,"Sản phẩm MacBook Pro M3 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_10e766bd.jpg'],"{'brand': 'Asanzo', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Xanh'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:16:52.490447,https://fptshop.com/product/d0441768
FPTSHOP_f7a3a47d,BKAV Lenovo ThinkPad X1,29174000.0,,,laptop,BKAV,4.3,1748,Shop Chính hãng,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_83666ebf.jpg'],"{'brand': 'BKAV', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Đen'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:16:52.595759,https://fptshop.com/product/ba8dc4ae
FPTSHOP_00ddc10a,Xiaomi Acer Predator Helios,32133000.0,48198000.0,33.3,laptop,Xiaomi,4.2,1150,Shop CellphoneS,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_38ea39cf.jpg'],"{'brand': 'Xiaomi', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Xanh'}",True,"{'free_shipping': False, 'fast_delivery': False, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:16:52.710939,https://fptshop.com/product/96989909
FPTSHOP_c22ff8fe,Realme MacBook Pro M3,8032000.0,11317000.0,29.0,laptop,Realme,4.5,1892,Shop CellphoneS,"Sản phẩm MacBook Pro M3 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_9bf55e47.jpg'],"{'brand': 'Realme', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:16:52.813093,https://fptshop.com/product/78d4725a
FPTSHOP_5bc9175e,Viettel Huawei MatePad Pro,3810000.0,,,tablet,Viettel,4.1,351,Shop FPT,"Sản phẩm Huawei MatePad Pro chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_4a1e20a4.jpg'],"{'brand': 'Viettel', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Trắng'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:16:54.121060,https://fptshop.com/product/89eb3a31
FPTSHOP_e5d4b5ea,Vivo Lenovo Tab P12 Pro,10236000.0,,,tablet,Vivo,4.4,1893,Shop FPT,"Sản phẩm Lenovo Tab P12 Pro chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_e13c7270.jpg'],"{'brand': 'Vivo', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:16:54.228681,https://fptshop.com/product/1719a349
FPTSHOP_9c391224,FPT Xiaomi Pad 6 Pro,22529000.0,27796000.0,19.0,tablet,FPT,4.6,1278,Shop Uy tín,"Sản phẩm Xiaomi Pad 6 Pro chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_5bc279c8.jpg'],"{'brand': 'FPT', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Đen'}",True,"{'free_shipping': False, 'fast_delivery': False, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:16:54.351041,https://fptshop.com/product/7bf79225
FPTSHOP_b616bde6,OPPO Xiaomi Pad 6 Pro,8758000.0,,,tablet,OPPO,4.9,246,Shop Uy tín,"Sản phẩm Xiaomi Pad 6 Pro chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_ab20f3a9.jpg'],"{'brand': 'OPPO', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:16:54.452186,https://fptshop.com/product/dc972314
FPTSHOP_d322f6b7,Vivo Huawei MatePad Pro,38820000.0,54432000.0,28.7,tablet,Vivo,4.3,303,Shop CellphoneS,"Sản phẩm Huawei MatePad Pro chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_7277d839.jpg'],"{'brand': 'Vivo', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:16:54.565021,https://fptshop.com/product/762bd2bc
FPTSHOP_eeaec9f8,Asanzo iPad Pro M2,31180000.0,40403000.0,22.8,tablet,Asanzo,4.4,528,Shop Chính hãng,"Sản phẩm iPad Pro M2 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_520610c4.jpg'],"{'brand': 'Asanzo', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đỏ'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:16:54.670022,https://fptshop.com/product/43865302
FPTSHOP_51cd091f,Apple Xiaomi Pad 6 Pro,6105000.0,8309000.0,26.5,tablet,Apple,4.8,1017,Shop FPT,"Sản phẩm Xiaomi Pad 6 Pro chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_474fc8eb.jpg'],"{'brand': 'Apple', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Vàng'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:16:54.770895,https://fptshop.com/product/a0ca7c14
FPTSHOP_96f4fa48,Xiaomi Huawei MatePad Pro,49059000.0,59950000.0,18.2,tablet,Xiaomi,4.5,379,Shop FPT,"Sản phẩm Huawei MatePad Pro chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_8ef8386c.jpg'],"{'brand': 'Xiaomi', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Trắng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:16:54.878693,https://fptshop.com/product/89e3e645
FPTSHOP_96646376,FPT iPad Pro M2,25715000.0,30308000.0,15.2,tablet,FPT,4.5,393,Shop CellphoneS,"Sản phẩm iPad Pro M2 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_b73236a4.jpg'],"{'brand': 'FPT', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Trắng'}",True,"{'free_shipping': False, 'fast_delivery': True, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:16:54.979254,https://fptshop.com/product/2c7681a0
FPTSHOP_00f59c60,Apple Lenovo Tab P12 Pro,10492000.0,13115000.0,20.0,tablet,Apple,3.9,1773,Shop Chính hãng,"Sản phẩm Lenovo Tab P12 Pro chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_21935d6c.jpg'],"{'brand': 'Apple', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Đỏ'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:16:55.095310,https://fptshop.com/product/8164b887
FPTSHOP_6194f152,Viettel Huawei MatePad Pro,6617000.0,,,tablet,Viettel,4.9,558,Shop FPT,"Sản phẩm Huawei MatePad Pro chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_7405ad60.jpg'],"{'brand': 'Viettel', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:16:55.196907,https://fptshop.com/product/3ebba061
FPTSHOP_a9ce82de,BKAV iPad Pro M2,14108000.0,17540000.0,19.6,tablet,BKAV,3.6,744,Shop Uy tín,"Sản phẩm iPad Pro M2 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_19c143b3.jpg'],"{'brand': 'BKAV', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đỏ'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:16:55.300863,https://fptshop.com/product/90fdb44b
FPTSHOP_3d44c521,Xiaomi iPad Pro M2,49977000.0,,,tablet,Xiaomi,3.7,1051,Shop Chính hãng,"Sản phẩm iPad Pro M2 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_1502cb2f.jpg'],"{'brand': 'Xiaomi', 'warranty': '12 tháng', 'origin': 'Chính hãng', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:16:55.415790,https://fptshop.com/product/89d1ff6d
FPTSHOP_bfa2989f,Apple Huawei MatePad Pro,18179000.0,21075000.0,13.7,tablet,Apple,4.2,220,Shop FPT,"Sản phẩm Huawei MatePad Pro chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_224e0d77.jpg'],"{'brand': 'Apple', 'warranty': '12 tháng', 'origin': 'Import', 'color': 'Trắng'}",True,"{'free_shipping': True, 'fast_delivery': False, 'location': 'Hà Nội'}",fptshop,2025-10-01 21:16:55.524335,https://fptshop.com/product/9316c0ec
FPTSHOP_b8b25472,Vivo Samsung Galaxy Tab S9,31934000.0,45096000.0,29.2,tablet,Vivo,3.7,419,Shop CellphoneS,"Sản phẩm Samsung Galaxy Tab S9 chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_13042aa1.jpg'],"{'brand': 'Vivo', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Vàng'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'Đà Nẵng'}",fptshop,2025-10-01 21:16:55.636567,https://fptshop.com/product/d836b78a
FPTSHOP_c3458064,Apple Xiaomi Pad 6 Pro,8873000.0,13203000.0,32.8,tablet,Apple,4.1,1280,Shop CellphoneS,"Sản phẩm Xiaomi Pad 6 Pro chính hãng, bảo hành 12 tháng",['https://fptshop.com/images/product_b6b6ba91.jpg'],"{'brand': 'Apple', 'warranty': '12 tháng', 'origin': 'Việt Nam', 'color': 'Đỏ'}",True,"{'free_shipping': True, 'fast_delivery': True, 'location': 'TP.HCM'}",fptshop,2025-10-01 21:16:55.740031,https://fptshop.com/product/37339f51
