platform,url,id,name,price,category,crawl_time
lazada,https://www.lazada.vn/products/pdp-i3065998302.html,3065998302,Điện Thoại Thông Minh Giá Rẻ Samsung Galaxy J2 prime G532 Hỗ Trợ 4G Máy Cũ Tân Trang,0,smartphones,2025-10-21T02:15:44.071615
lazada,https://www.lazada.vn/products/pdp-i3065969434.html,3065969434,ĐIện thoại chính hãng Samsung Galaxy J4 Plus màn to giá rẻ hỗ trợ 4G LTE Máy Cũ Tân Trang Đẹp,0,smartphones,2025-10-21T02:15:45.237954
lazada,https://www.lazada.vn/products/pdp-i2658585204.html,2658585204,Điện thoại Samsung J7pro và J7prime thanh lý. máy Ram 3G. Bộ nhớ 32G. đẹp 97%. BẢO HÀNH 06 THÁNG,0,smartphones,2025-10-21T02:15:46.378320
lazada,https://www.lazada.vn/products/pdp-i2109090725.html,2109090725,"Điện thoại Samsung Note 20 Ultra 5G Ram 12/128 bản mỹ Snap 865+ mạnh mẽ, camera đẹp",0,smartphones,2025-10-21T02:15:47.500306
lazada,https://www.lazada.vn/products/pdp-i3046151363.html,3046151363,Điện thoại cao cấp Hỗ trợ 4G/5G giá rẻ học sinh Siêu CPU dien thoai mướt game Mobilephone đánh mọi gaming nặng chất dt giá rẻ,0,smartphones,2025-10-21T02:15:48.639425
lazada,https://www.lazada.vn/products/pdp-i3212493851.html,3212493851,điện thoại 0PP0 A57 (128GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng có NFC,0,smartphones,2025-10-21T02:15:49.789031
lazada,https://www.lazada.vn/products/pdp-i3103022564.html,3103022564,Samsung J6 Plus Máy đẹp RAM 3GB/32GB,0,smartphones,2025-10-21T02:15:51.736080
lazada,https://www.lazada.vn/products/pdp-i3212477768.html,3212477768,[Chính hãng]Điện thoại 0PP0_A3 pro 5G - (BH 12 tháng Lỗi 1 đổi 1 trong 30 ngày) hàng nguyên seal có NFC,0,smartphones,2025-10-21T02:15:52.856966
lazada,https://www.lazada.vn/products/pdp-i2593496201.html,2593496201,Điện Thoại Samsung Galaxy A05 4GB/64GB - Hàng Chính Hãng,0,smartphones,2025-10-21T02:15:53.990629
lazada,https://www.lazada.vn/products/pdp-i2472051500.html,2472051500,SAMSUNG A32 MÁY CÒN MỚI ĐẸP BAO MƯỢT 6G/128G.,0,smartphones,2025-10-21T02:15:55.131146
lazada,https://www.lazada.vn/products/pdp-i2826080373.html,2826080373,điện thoại samsung cũ A03 ram 3G bộ nhớ 32G máy qua sử dụng 97% tặng kèm sạc.ốp cường lực 815k,0,smartphones,2025-10-21T02:15:56.243907
lazada,https://www.lazada.vn/products/pdp-i2672450529.html,2672450529,SAMSUNG A30 RAM 4GB/64GB Máy đẹp dùng mượt,0,smartphones,2025-10-21T02:15:57.391133
lazada,https://www.lazada.vn/products/pdp-i3212508566.html,3212508566,[Chính hãng]Điện thoại 0PP0_A5 pro 5G 8/256GB - (BH 12 tháng Lỗi 1 đổi 1 trong 30 ngày) có NFC,0,smartphones,2025-10-21T02:15:58.522325
lazada,https://www.lazada.vn/products/pdp-i3219971657.html,3219971657,"Điện thoại siêu bền Blackview BV8900 ( Android 13, Màn hình 6,5 inch Ram16GB ,Rom 256GB , Bảo hành 1 năm có NFC )",0,smartphones,2025-10-21T02:15:59.642251
lazada,https://www.lazada.vn/products/pdp-i3195015472.html,3195015472,Điện thoại Giá mềm mướt game đt siêu rẻ Giảm giá sốc điện thoại Hàng mới về Giao hàng nhận tiền Cấu hình mạnh đỉnh Mới 100%,0,smartphones,2025-10-21T02:16:00.789624
lazada,https://www.lazada.vn/products/pdp-i2142317384.html,2142317384,SAMSUNG A20  MÁY SIÊU MẠNH CÒN MỚI ĐEP KHÔNG TRẦY XƯỚC 3G/32G.,0,smartphones,2025-10-21T02:16:01.913951
