id,name,brand,category,subcategory,price_usd,price_vnd,original_price_usd,discount_percentage,rating,review_count,stock_quantity,warranty_months,description,platform_availability,payment_methods,source_platform,availability,data_source,market_focus,language,extracted_at,crawl_timestamp,product_url,main_category,source_file,data_category,weight_kg,is_featured,launch_date,vietnam_popularity_score,payment_methods_supported,created_at,target_market,market_size_usd,market_growth_rate,mobile_commerce_penetration,title,price,stock,thumbnail,warranty,shipping,return_policy,minimum_order,source,category_id,category_name,category_image,images,creation_date,update_date
VN_MARKET_000621,JBL Pro,JBL,Electronics,Audio Devices,58.94,1414560.0,72.33,1.0,3.5,490.0,405.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Shopee', 'Sendo']","['Bank_Transfer', 'MoMo', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000623,Samsung Plus,Samsung,Electronics,Audio Devices,363.68,8728320.0,407.59,5.0,4.2,1618.0,23.0,36.0,High-quality audio devices device popular in Vietnamese market,"['Sendo', 'Lazada', 'Shopee', 'Tiki']","['ZaloPay', 'Bank_Transfer', 'Credit_Card', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000625,JBL Ultra,JBL,Electronics,Audio Devices,144.43,3466320.0,166.77,12.6,4.0,684.0,240.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Lazada', 'Sendo', 'Tiki']","['MoMo', 'Credit_Card', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000627,Samsung Max,Samsung,Electronics,Audio Devices,21.65,519600.0,26.21,23.0,4.8,1969.0,64.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Shopee', 'Lazada']","['ZaloPay', 'MoMo', 'COD', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000629,JBL Plus,JBL,Electronics,Audio Devices,265.93,6382320.0,336.84,8.8,4.1,574.0,218.0,36.0,High-quality audio devices device popular in Vietnamese market,"['Sendo', 'Shopee']","['Bank_Transfer', 'MoMo', 'COD', 'ZaloPay', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000630,JBL Standard,JBL,Electronics,Audio Devices,83.78,2010720.0,103.13,22.1,4.2,1902.0,129.0,36.0,High-quality audio devices device popular in Vietnamese market,"['Tiki', 'Shopee', 'Lazada', 'Sendo']","['Bank_Transfer', 'Credit_Card', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000631,Sony Ultra,Sony,Electronics,Audio Devices,313.81,7531440.0,378.42,11.1,4.5,965.0,94.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Shopee', 'Sendo', 'Tiki']","['COD', 'ZaloPay', 'Credit_Card', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000640,Sony Max,Sony,Electronics,Audio Devices,138.58,3325920.0,169.28,19.1,3.7,966.0,112.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Lazada', 'Sendo']","['Bank_Transfer', 'ZaloPay', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000641,Anker Ultra,Anker,Electronics,Audio Devices,54.55,1309200.0,69.38,18.3,4.7,1320.0,220.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Shopee', 'Sendo', 'Tiki']","['COD', 'ZaloPay', 'Credit_Card', 'Bank_Transfer', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000643,Sony Plus,Sony,Electronics,Audio Devices,130.66,3135840.0,149.85,4.4,4.8,1896.0,449.0,24.0,High-quality audio devices device popular in Vietnamese market,"['Sendo', 'Lazada']","['ZaloPay', 'Bank_Transfer', 'MoMo', 'Credit_Card', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000644,Anker Max,Anker,Electronics,Audio Devices,217.7,5224800.0,261.23,15.3,4.9,1976.0,29.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Tiki', 'Sendo', 'Lazada']","['ZaloPay', 'MoMo', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000650,Sony Pro,Sony,Electronics,Audio Devices,105.0,2520000.0,121.82,21.6,4.3,541.0,70.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Sendo', 'Shopee']","['Credit_Card', 'ZaloPay', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000660,Samsung Ultra,Samsung,Electronics,Audio Devices,126.25,3030000.0,143.78,23.7,3.8,1951.0,466.0,36.0,High-quality audio devices device popular in Vietnamese market,"['Tiki', 'Lazada', 'Sendo', 'Shopee']","['Credit_Card', 'COD', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000670,Apple AirPods Pro,Apple,Electronics,Audio Devices,397.21,9533040.0,489.12,8.2,4.5,1339.0,15.0,36.0,High-quality audio devices device popular in Vietnamese market,"['Shopee', 'Sendo', 'Tiki']","['Bank_Transfer', 'MoMo', 'COD', 'Credit_Card', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000673,Apple AirPods Ultra,Apple,Electronics,Audio Devices,166.1,3986400.0,183.03,7.1,3.6,160.0,179.0,36.0,High-quality audio devices device popular in Vietnamese market,"['Shopee', 'Sendo', 'Tiki', 'Lazada']","['Bank_Transfer', 'COD', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
