id,name,brand,category,subcategory,price_usd,price_vnd,original_price_usd,discount_percentage,rating,review_count,stock_quantity,warranty_months,description,platform_availability,payment_methods,source_platform,availability,data_source,market_focus,language,extracted_at,crawl_timestamp,product_url,main_category,source_file,data_category,weight_kg,is_featured,launch_date,vietnam_popularity_score,payment_methods_supported,created_at,target_market,market_size_usd,market_growth_rate,mobile_commerce_penetration,title,price,stock,thumbnail,warranty,shipping,return_policy,minimum_order,source,category_id,category_name,category_image,images,creation_date,update_date
VN_MARKET_000437,Dell Plus,Dell,Electronics,Laptops,1173.33,28159920.0,1460.5,20.6,3.8,1733.0,306.0,12.0,High-quality laptops device popular in Vietnamese market,"['Shopee', 'Tiki', 'Sendo']","['COD', 'Credit_Card', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing,electronics_computing_20251001_213710.csv,computing,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000438,Lenovo Plus,Lenovo,Electronics,Laptops,1216.18,29188320.0,1473.25,8.1,4.8,380.0,385.0,24.0,High-quality laptops device popular in Vietnamese market,"['Lazada', 'Shopee', 'Tiki']","['COD', 'ZaloPay', 'Credit_Card', 'Bank_Transfer', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing,electronics_computing_20251001_213710.csv,computing,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000440,Lenovo Standard,Lenovo,Electronics,Laptops,2092.77,50226480.0,2545.52,9.2,4.4,764.0,208.0,24.0,High-quality laptops device popular in Vietnamese market,"['Sendo', 'Tiki', 'Shopee']","['Credit_Card', 'Bank_Transfer', 'ZaloPay', 'COD', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing,electronics_computing_20251001_213710.csv,computing,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000441,HP Plus,HP,Electronics,Laptops,537.0,12888000.0,660.42,21.3,3.5,1786.0,48.0,24.0,High-quality laptops device popular in Vietnamese market,"['Tiki', 'Sendo', 'Lazada']","['Bank_Transfer', 'Credit_Card', 'MoMo', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing,electronics_computing_20251001_213710.csv,computing,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000442,Acer Max,Acer,Electronics,Laptops,576.26,13830240.0,652.4,5.8,4.2,1240.0,86.0,12.0,High-quality laptops device popular in Vietnamese market,"['Lazada', 'Tiki', 'Sendo', 'Shopee']","['ZaloPay', 'COD', 'Bank_Transfer', 'Credit_Card', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing,electronics_computing_20251001_213710.csv,computing,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000446,Asus Max,Asus,Electronics,Laptops,437.25,10494000.0,486.25,4.2,4.2,1644.0,293.0,36.0,High-quality laptops device popular in Vietnamese market,"['Shopee', 'Lazada', 'Tiki']","['ZaloPay', 'COD', 'Credit_Card', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing,electronics_computing_20251001_213710.csv,computing,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000448,Lenovo Pro,Lenovo,Electronics,Laptops,777.75,18666000.0,904.37,23.6,4.1,1440.0,253.0,36.0,High-quality laptops device popular in Vietnamese market,"['Tiki', 'Sendo', 'Lazada', 'Shopee']","['COD', 'Credit_Card', 'ZaloPay', 'MoMo', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing,electronics_computing_20251001_213710.csv,computing,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000450,Asus Standard,Asus,Electronics,Laptops,1529.06,36697440.0,1822.27,10.4,4.8,393.0,25.0,12.0,High-quality laptops device popular in Vietnamese market,"['Shopee', 'Tiki', 'Sendo']","['ZaloPay', 'Credit_Card', 'MoMo', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing,electronics_computing_20251001_213710.csv,computing,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000451,HP Max,HP,Electronics,Laptops,1142.81,27427440.0,1286.37,8.5,4.7,1603.0,296.0,24.0,High-quality laptops device popular in Vietnamese market,"['Lazada', 'Sendo']","['Credit_Card', 'COD', 'MoMo', 'ZaloPay', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing,electronics_computing_20251001_213710.csv,computing,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000455,Acer Standard,Acer,Electronics,Laptops,2034.91,48837840.0,2623.74,11.5,4.5,698.0,265.0,12.0,High-quality laptops device popular in Vietnamese market,"['Tiki', 'Shopee', 'Sendo', 'Lazada']","['Credit_Card', 'COD', 'MoMo', 'ZaloPay', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing,electronics_computing_20251001_213710.csv,computing,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000461,Asus Pro,Asus,Electronics,Laptops,2102.54,50460960.0,2699.82,19.4,3.7,1409.0,159.0,12.0,High-quality laptops device popular in Vietnamese market,"['Sendo', 'Lazada']","['ZaloPay', 'COD', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing,electronics_computing_20251001_213710.csv,computing,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000469,Apple MacBook Pro,Apple,Electronics,Laptops,1064.49,25547760.0,1197.28,4.4,3.6,813.0,59.0,12.0,High-quality laptops device popular in Vietnamese market,"['Lazada', 'Tiki']","['COD', 'Bank_Transfer', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing,electronics_computing_20251001_213710.csv,computing,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000470,Dell Standard,Dell,Electronics,Laptops,804.33,19303920.0,925.88,24.3,4.5,478.0,113.0,24.0,High-quality laptops device popular in Vietnamese market,"['Shopee', 'Sendo', 'Tiki']","['MoMo', 'ZaloPay', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing,electronics_computing_20251001_213710.csv,computing,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000471,Apple MacBook Plus,Apple,Electronics,Laptops,1073.91,25773840.0,1266.85,10.6,3.9,568.0,321.0,36.0,High-quality laptops device popular in Vietnamese market,"['Tiki', 'Lazada']","['COD', 'MoMo', 'Bank_Transfer', 'Credit_Card', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing,electronics_computing_20251001_213710.csv,computing,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000476,Acer Pro,Acer,Electronics,Laptops,1293.72,31049280.0,1544.54,1.8,4.7,395.0,458.0,12.0,High-quality laptops device popular in Vietnamese market,"['Sendo', 'Tiki', 'Shopee']","['COD', 'MoMo', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing,electronics_computing_20251001_213710.csv,computing,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000477,Dell Ultra,Dell,Electronics,Laptops,1172.47,28139280.0,1378.06,14.0,4.8,1536.0,335.0,12.0,High-quality laptops device popular in Vietnamese market,"['Lazada', 'Sendo', 'Shopee', 'Tiki']","['ZaloPay', 'Bank_Transfer', 'MoMo', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing,electronics_computing_20251001_213710.csv,computing,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000478,Lenovo Ultra,Lenovo,Electronics,Laptops,1227.29,29454960.0,1576.66,4.5,4.0,1643.0,458.0,12.0,High-quality laptops device popular in Vietnamese market,"['Shopee', 'Sendo']","['Bank_Transfer', 'COD', 'Credit_Card', 'ZaloPay', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing,electronics_computing_20251001_213710.csv,computing,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000491,Dell Pro,Dell,Electronics,Laptops,2210.73,53057520.0,2733.77,24.9,4.6,904.0,378.0,36.0,High-quality laptops device popular in Vietnamese market,"['Tiki', 'Shopee', 'Lazada']","['Credit_Card', 'MoMo', 'COD', 'ZaloPay', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing,electronics_computing_20251001_213710.csv,computing,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000496,HP Standard,HP,Electronics,Laptops,1133.27,27198480.0,1296.66,20.9,4.9,1399.0,342.0,36.0,High-quality laptops device popular in Vietnamese market,"['Shopee', 'Tiki', 'Lazada', 'Sendo']","['Credit_Card', 'ZaloPay', 'COD', 'Bank_Transfer', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing,electronics_computing_20251001_213710.csv,computing,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000517,Apple MacBook Max,Apple,Electronics,Laptops,1333.16,31995840.0,1622.64,10.6,3.7,1408.0,45.0,12.0,High-quality laptops device popular in Vietnamese market,"['Shopee', 'Lazada', 'Tiki', 'Sendo']","['MoMo', 'Credit_Card', 'COD', 'ZaloPay', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Computing,electronics_computing_20251001_213710.csv,computing,,,,,,,,,,,,,,,,,,,,,,,,,
