id,name,brand,category,subcategory,price_usd,price_vnd,original_price_usd,discount_percentage,rating,review_count,stock_quantity,warranty_months,description,platform_availability,payment_methods,source_platform,availability,data_source,market_focus,language,extracted_at,crawl_timestamp,product_url,main_category,source_file,data_category,weight_kg,is_featured,launch_date,vietnam_popularity_score,payment_methods_supported,created_at,target_market,market_size_usd,market_growth_rate,mobile_commerce_penetration,title,price,stock,thumbnail,warranty,shipping,return_policy,minimum_order,source,category_id,category_name,category_image,images,creation_date,update_date
VN_MARKET_000621,JBL Pro,JBL,Electronics,Audio Devices,58.94,1414560.0,72.33,1.0,3.5,490.0,405.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Shopee', 'Sendo']","['Bank_Transfer', 'MoMo', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000623,Samsung Plus,Samsung,Electronics,Audio Devices,363.68,8728320.0,407.59,5.0,4.2,1618.0,23.0,36.0,High-quality audio devices device popular in Vietnamese market,"['Sendo', 'Lazada', 'Shopee', 'Tiki']","['ZaloPay', 'Bank_Transfer', 'Credit_Card', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000625,JBL Ultra,JBL,Electronics,Audio Devices,144.43,3466320.0,166.77,12.6,4.0,684.0,240.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Lazada', 'Sendo', 'Tiki']","['MoMo', 'Credit_Card', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000627,Samsung Max,Samsung,Electronics,Audio Devices,21.65,519600.0,26.21,23.0,4.8,1969.0,64.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Shopee', 'Lazada']","['ZaloPay', 'MoMo', 'COD', 'Bank_Transfer']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000629,JBL Plus,JBL,Electronics,Audio Devices,265.93,6382320.0,336.84,8.8,4.1,574.0,218.0,36.0,High-quality audio devices device popular in Vietnamese market,"['Sendo', 'Shopee']","['Bank_Transfer', 'MoMo', 'COD', 'ZaloPay', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000630,JBL Standard,JBL,Electronics,Audio Devices,83.78,2010720.0,103.13,22.1,4.2,1902.0,129.0,36.0,High-quality audio devices device popular in Vietnamese market,"['Tiki', 'Shopee', 'Lazada', 'Sendo']","['Bank_Transfer', 'Credit_Card', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000631,Sony Ultra,Sony,Electronics,Audio Devices,313.81,7531440.0,378.42,11.1,4.5,965.0,94.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Shopee', 'Sendo', 'Tiki']","['COD', 'ZaloPay', 'Credit_Card', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000640,Sony Max,Sony,Electronics,Audio Devices,138.58,3325920.0,169.28,19.1,3.7,966.0,112.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Lazada', 'Sendo']","['Bank_Transfer', 'ZaloPay', 'Credit_Card']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000641,Anker Ultra,Anker,Electronics,Audio Devices,54.55,1309200.0,69.38,18.3,4.7,1320.0,220.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Shopee', 'Sendo', 'Tiki']","['COD', 'ZaloPay', 'Credit_Card', 'Bank_Transfer', 'MoMo']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000643,Sony Plus,Sony,Electronics,Audio Devices,130.66,3135840.0,149.85,4.4,4.8,1896.0,449.0,24.0,High-quality audio devices device popular in Vietnamese market,"['Sendo', 'Lazada']","['ZaloPay', 'Bank_Transfer', 'MoMo', 'Credit_Card', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000644,Anker Max,Anker,Electronics,Audio Devices,217.7,5224800.0,261.23,15.3,4.9,1976.0,29.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Tiki', 'Sendo', 'Lazada']","['ZaloPay', 'MoMo', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000650,Sony Pro,Sony,Electronics,Audio Devices,105.0,2520000.0,121.82,21.6,4.3,541.0,70.0,12.0,High-quality audio devices device popular in Vietnamese market,"['Sendo', 'Shopee']","['Credit_Card', 'ZaloPay', 'COD']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000660,Samsung Ultra,Samsung,Electronics,Audio Devices,126.25,3030000.0,143.78,23.7,3.8,1951.0,466.0,36.0,High-quality audio devices device popular in Vietnamese market,"['Tiki', 'Lazada', 'Sendo', 'Shopee']","['Credit_Card', 'COD', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000670,Apple AirPods Pro,Apple,Electronics,Audio Devices,397.21,9533040.0,489.12,8.2,4.5,1339.0,15.0,36.0,High-quality audio devices device popular in Vietnamese market,"['Shopee', 'Sendo', 'Tiki']","['Bank_Transfer', 'MoMo', 'COD', 'Credit_Card', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
VN_MARKET_000673,Apple AirPods Ultra,Apple,Electronics,Audio Devices,166.1,3986400.0,183.03,7.1,3.6,160.0,179.0,36.0,High-quality audio devices device popular in Vietnamese market,"['Shopee', 'Sendo', 'Tiki', 'Lazada']","['Bank_Transfer', 'COD', 'ZaloPay']",Consolidated,True,Vietnam_Market_Analysis,Vietnam,English,2025-10-01T21:37:10.247183,,,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
CELLPHONES_421b05f5,Viettel Product 8365,Viettel,Electronics,Speakers,420.88,10101000.0,,,4.4,143.0,,,"Sản phẩm Product 8365 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:38.475400,https://cellphones.com/product/8a385a30,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
CELLPHONES_e002465f,OPPO Product 4655,OPPO,Electronics,Speakers,365.79,8779000.0,435.38,16.0,3.6,576.0,,,"Sản phẩm Product 4655 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:38.678957,https://cellphones.com/product/8ca45fbe,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
CELLPHONES_bf504dc8,BKAV Product 9116,BKAV,Electronics,Speakers,756.75,18162000.0,922.5,18.0,4.3,449.0,,,"Sản phẩm Product 9116 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:38.783844,https://cellphones.com/product/22ff654a,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
CELLPHONES_2d4a4799,Xiaomi Product 3068,Xiaomi,Electronics,Speakers,1766.67,42400000.0,,,4.0,1117.0,,,"Sản phẩm Product 3068 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:38.890454,https://cellphones.com/product/8717a39e,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
CELLPHONES_dc7f2d04,BKAV Product 7653,BKAV,Electronics,Speakers,590.17,14164000.0,,,4.4,1126.0,,,"Sản phẩm Product 7653 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:39.004783,https://cellphones.com/product/d18d8daf,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
CELLPHONES_b7e9ff6f,OPPO Product 9532,OPPO,Electronics,Speakers,908.62,21807000.0,1214.08,25.2,4.1,1070.0,,,"Sản phẩm Product 9532 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:39.113305,https://cellphones.com/product/c4327886,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
CELLPHONES_f045c50d,Xiaomi Product 2077,Xiaomi,Electronics,Speakers,1793.38,43041000.0,2243.46,20.1,3.5,349.0,,,"Sản phẩm Product 2077 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:39.222468,https://cellphones.com/product/529415e3,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
CELLPHONES_78217014,VinSmart Product 2034,VinSmart,Electronics,Speakers,133.29,3199000.0,,,4.8,520.0,,,"Sản phẩm Product 2034 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:39.337628,https://cellphones.com/product/476faa79,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
CELLPHONES_9457d0e7,Asanzo Product 8723,Asanzo,Electronics,Speakers,181.25,4350000.0,,,4.8,1278.0,,,"Sản phẩm Product 8723 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:39.448057,https://cellphones.com/product/17746013,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
CELLPHONES_afd86391,FPT Product 3303,FPT,Electronics,Speakers,166.79,4003000.0,241.96,31.1,4.0,1113.0,,,"Sản phẩm Product 3303 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:39.549284,https://cellphones.com/product/75d6382e,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
CELLPHONES_88410679,Asanzo Product 4054,Asanzo,Electronics,Speakers,428.75,10290000.0,,,4.8,838.0,,,"Sản phẩm Product 4054 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:39.659228,https://cellphones.com/product/382d97b0,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
CELLPHONES_67a405ca,FPT Product 3463,FPT,Electronics,Speakers,824.83,19796000.0,1017.38,18.9,4.7,229.0,,,"Sản phẩm Product 3463 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:39.772243,https://cellphones.com/product/fb0f6b66,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
CELLPHONES_e0d9d1a2,Realme Product 9993,Realme,Electronics,Speakers,714.08,17138000.0,943.58,24.3,4.2,758.0,,,"Sản phẩm Product 9993 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:39.887381,https://cellphones.com/product/28344199,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
CELLPHONES_0a388179,Viettel Product 7929,Viettel,Electronics,Speakers,749.12,17979000.0,,,5.0,285.0,,,"Sản phẩm Product 7929 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:39.997835,https://cellphones.com/product/da552a8f,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
CELLPHONES_f15e165a,Realme Product 1079,Realme,Electronics,Speakers,838.79,20131000.0,1004.17,16.5,4.1,748.0,,,"Sản phẩm Product 1079 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:40.098080,https://cellphones.com/product/e39b1124,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
CELLPHONES_353ec034,OPPO Product 4581,OPPO,Electronics,Speakers,516.17,12388000.0,,,5.0,1497.0,,,"Sản phẩm Product 4581 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:40.210912,https://cellphones.com/product/33db8760,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
CELLPHONES_90085281,Realme Product 5311,Realme,Electronics,Speakers,213.21,5117000.0,,,3.9,1896.0,,,"Sản phẩm Product 5311 chính hãng, bảo hành 12 tháng",Cellphones,,cellphones,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.252384,2025-10-01 21:16:40.314388,https://cellphones.com/product/36aa9c8c,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_d8bf234b,Apple Product 9268,Apple,Electronics,Speakers,461.42,11074000.0,520.17,11.3,4.5,206.0,,,"Sản phẩm Product 9268 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:17.407949,https://fptshop.com/product/678ba19b,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_541ddfeb,Asanzo Product 8456,Asanzo,Electronics,Speakers,1764.75,42354000.0,2463.92,28.4,4.1,320.0,,,"Sản phẩm Product 8456 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:17.514359,https://fptshop.com/product/a8bae892,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_8d64da43,VinSmart Product 5448,VinSmart,Electronics,Speakers,1721.04,41305000.0,1958.96,12.1,4.6,318.0,,,"Sản phẩm Product 5448 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:17.629441,https://fptshop.com/product/5ff326af,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_7bb7e96d,OPPO Product 9391,OPPO,Electronics,Speakers,1155.46,27731000.0,1695.17,31.8,4.0,1858.0,,,"Sản phẩm Product 9391 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:17.734696,https://fptshop.com/product/a7de04ed,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_ebf50346,Realme Product 6584,Realme,Electronics,Speakers,1229.67,29512000.0,,,4.2,558.0,,,"Sản phẩm Product 6584 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:17.850029,https://fptshop.com/product/b7e6fc60,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_68c6fb9e,Xiaomi Product 1555,Xiaomi,Electronics,Speakers,526.88,12645000.0,,,4.8,1844.0,,,"Sản phẩm Product 1555 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:17.961202,https://fptshop.com/product/752266ae,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_5a794a9a,Asanzo Product 5027,Asanzo,Electronics,Speakers,83.67,2008000.0,,,3.6,1216.0,,,"Sản phẩm Product 5027 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:18.072650,https://fptshop.com/product/93f8f5b6,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_763d06ef,VinSmart Product 9923,VinSmart,Electronics,Speakers,1964.54,47149000.0,2322.42,15.4,3.8,1715.0,,,"Sản phẩm Product 9923 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:04.432022,https://fptshop.com/product/9dcace37,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_e16de2c5,Realme Product 1865,Realme,Electronics,Speakers,844.21,20261000.0,,,4.8,43.0,,,"Sản phẩm Product 1865 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:04.535140,https://fptshop.com/product/110435df,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_da04c03f,Xiaomi Product 2548,Xiaomi,Electronics,Speakers,1888.0,45312000.0,2439.17,22.6,4.2,665.0,,,"Sản phẩm Product 2548 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:04.756745,https://fptshop.com/product/5772d281,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_ccedbe28,Asanzo Product 9285,Asanzo,Electronics,Speakers,2058.42,49402000.0,,,4.6,251.0,,,"Sản phẩm Product 9285 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:04.858510,https://fptshop.com/product/53619040,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_1fa33583,Xiaomi Product 6392,Xiaomi,Electronics,Speakers,916.46,21995000.0,1227.46,25.3,3.9,1150.0,,,"Sản phẩm Product 6392 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:04.960884,https://fptshop.com/product/9fddf69a,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_5564335a,VinSmart Product 1020,VinSmart,Electronics,Speakers,1391.33,33392000.0,1721.62,19.2,4.0,1580.0,,,"Sản phẩm Product 1020 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:05.179244,https://fptshop.com/product/e9255922,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_3d003613,Vivo Product 6674,Vivo,Electronics,Speakers,540.42,12970000.0,653.54,17.3,4.5,826.0,,,"Sản phẩm Product 6674 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:05.280765,https://fptshop.com/product/4266b3b2,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_5bc44ec1,FPT Product 9625,FPT,Electronics,Speakers,675.46,16211000.0,,,3.9,131.0,,,"Sản phẩm Product 9625 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:05.388203,https://fptshop.com/product/d4ed3415,Audio,electronics_audio_20251001_213710.csv,audio,,,,,,,,,,,,,,,,,,,,,,,,,
