id,name,brand,category,subcategory,price_usd,price_vnd,original_price_usd,discount_percentage,rating,review_count,stock_quantity,warranty_months,description,platform_availability,payment_methods,source_platform,availability,data_source,market_focus,language,extracted_at,crawl_timestamp,product_url,main_category,source_file,data_category,weight_kg,is_featured,launch_date,vietnam_popularity_score,payment_methods_supported,created_at,target_market,market_size_usd,market_growth_rate,mobile_commerce_penetration,title,price,stock,thumbnail,warranty,shipping,return_policy,minimum_order,source,category_id,category_name,category_image,images,creation_date,update_date
FPTSHOP_17f206fc,VinSmart Product 4758,VinSmart,Electronics,Headphones,1964.79,47155000.0,2162.0,9.1,4.5,1368.0,,,"Sản phẩm Product 4758 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:14.901012,https://fptshop.com/product/0f8e68ef,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_a1a9f619,Asanzo Product 1774,Asanzo,Electronics,Headphones,1013.38,24321000.0,1207.58,16.1,3.8,986.0,,,"Sản phẩm Product 1774 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:15.011547,https://fptshop.com/product/395efca4,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_41916c14,Viettel Product 2700,Viettel,Electronics,Headphones,451.17,10828000.0,,,4.3,683.0,,,"Sản phẩm Product 2700 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:15.112212,https://fptshop.com/product/0c35c991,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_0558e395,Viettel Product 6786,Viettel,Electronics,Headphones,719.83,17276000.0,1041.71,30.9,5.0,89.0,,,"Sản phẩm Product 6786 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:15.229577,https://fptshop.com/product/496624e5,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_62be5198,Realme Product 3600,Realme,Electronics,Headphones,100.25,2406000.0,122.79,18.3,4.9,492.0,,,"Sản phẩm Product 3600 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:15.340541,https://fptshop.com/product/1b7f8d10,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_c2b47d23,OPPO Product 8423,OPPO,Electronics,Headphones,2077.62,49863000.0,2356.21,11.8,3.8,1657.0,,,"Sản phẩm Product 8423 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:15.461085,https://fptshop.com/product/9492506a,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_2c831ff7,Realme Product 8654,Realme,Electronics,Headphones,840.38,20169000.0,1111.29,24.4,4.1,1745.0,,,"Sản phẩm Product 8654 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:15.567110,https://fptshop.com/product/2b1a011a,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_71c7ebdd,Asanzo Product 9595,Asanzo,Electronics,Headphones,114.5,2748000.0,,,3.7,1489.0,,,"Sản phẩm Product 9595 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:15.670944,https://fptshop.com/product/03a4df5f,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_e50ecd44,Realme Product 4769,Realme,Electronics,Headphones,1333.33,32000000.0,,,4.7,1257.0,,,"Sản phẩm Product 4769 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:15.772115,https://fptshop.com/product/87931c86,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_99c12aed,VinSmart Product 5062,VinSmart,Electronics,Headphones,2032.25,48774000.0,,,4.7,1067.0,,,"Sản phẩm Product 5062 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:15.878034,https://fptshop.com/product/a4c5cfc3,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_41fa9e8e,Xiaomi Product 4945,Xiaomi,Electronics,Headphones,1239.21,29741000.0,1822.08,32.0,4.9,215.0,,,"Sản phẩm Product 4945 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:15.989399,https://fptshop.com/product/bdaa0d2f,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_a0f14620,Vivo Product 1872,Vivo,Electronics,Headphones,1155.12,27723000.0,1418.12,18.5,3.7,454.0,,,"Sản phẩm Product 1872 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.255821,2025-10-01 21:15:16.101171,https://fptshop.com/product/c71b68f8,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_353d748a,FPT Product 1235,FPT,Electronics,Headphones,1903.38,45681000.0,,,3.8,1892.0,,,"Sản phẩm Product 1235 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:00.537354,https://fptshop.com/product/1a271634,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_b6055c2a,OPPO Product 9976,OPPO,Electronics,Headphones,1857.08,44570000.0,,,5.0,1729.0,,,"Sản phẩm Product 9976 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:00.649169,https://fptshop.com/product/4d348618,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_26b516d4,Viettel Product 5226,Viettel,Electronics,Headphones,1799.38,43185000.0,2495.79,27.9,4.9,74.0,,,"Sản phẩm Product 5226 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:00.750880,https://fptshop.com/product/eba0d600,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_ac6b34ff,Vivo Product 4960,Vivo,Electronics,Headphones,1189.79,28555000.0,1757.75,32.3,3.8,212.0,,,"Sản phẩm Product 4960 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:00.851973,https://fptshop.com/product/660dbea3,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_1eb0a159,Vivo Product 5445,Vivo,Electronics,Headphones,1429.12,34299000.0,1618.04,11.7,4.7,975.0,,,"Sản phẩm Product 5445 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:00.956476,https://fptshop.com/product/7751af76,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_ee81536f,Viettel Product 3656,Viettel,Electronics,Headphones,21.38,513000.0,24.88,14.1,4.9,1711.0,,,"Sản phẩm Product 3656 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:01.056884,https://fptshop.com/product/3ecf849c,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_f9450df6,Asanzo Product 3186,Asanzo,Electronics,Headphones,111.46,2675000.0,152.79,27.0,3.9,491.0,,,"Sản phẩm Product 3186 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:01.162590,https://fptshop.com/product/5e5b5b73,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_42ea99e5,VinSmart Product 7253,VinSmart,Electronics,Headphones,1969.79,47275000.0,,,4.2,143.0,,,"Sản phẩm Product 7253 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:01.273453,https://fptshop.com/product/2816b0db,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_09579605,VinSmart Product 9819,VinSmart,Electronics,Headphones,1976.17,47428000.0,2527.75,21.8,4.0,19.0,,,"Sản phẩm Product 9819 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:01.390205,https://fptshop.com/product/9f335e27,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_ba90b6fe,Xiaomi Product 1050,Xiaomi,Electronics,Headphones,944.33,22664000.0,,,3.7,1745.0,,,"Sản phẩm Product 1050 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:01.498514,https://fptshop.com/product/81021f48,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_09e3732d,Asanzo Product 6679,Asanzo,Electronics,Headphones,1047.17,25132000.0,,,4.7,547.0,,,"Sản phẩm Product 6679 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:01.606818,https://fptshop.com/product/48070482,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_b6a22963,BKAV Product 6890,BKAV,Electronics,Headphones,835.46,20051000.0,,,4.2,814.0,,,"Sản phẩm Product 6890 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:01.717269,https://fptshop.com/product/8afdd845,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_ecca243a,VinSmart Product 4766,VinSmart,Electronics,Headphones,667.33,16016000.0,,,4.3,806.0,,,"Sản phẩm Product 4766 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:01.827137,https://fptshop.com/product/ebcc82af,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_4b7ffe60,Vivo Product 4308,Vivo,Electronics,Headphones,879.96,21119000.0,1067.54,17.6,4.2,1320.0,,,"Sản phẩm Product 4308 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:01.929149,https://fptshop.com/product/37f14d1c,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_c796eafe,OPPO Product 3928,OPPO,Electronics,Headphones,816.71,19601000.0,927.04,11.9,4.7,1840.0,,,"Sản phẩm Product 3928 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:02.036112,https://fptshop.com/product/26285bf0,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_98ff7276,FPT Product 6479,FPT,Electronics,Headphones,1540.0,36960000.0,1699.0,9.4,3.9,1335.0,,,"Sản phẩm Product 6479 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:02.142102,https://fptshop.com/product/0b3fe4be,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_d0972ee7,OPPO Product 2470,OPPO,Electronics,Headphones,573.29,13759000.0,840.83,31.8,3.7,419.0,,,"Sản phẩm Product 2470 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:02.251709,https://fptshop.com/product/efd6bb29,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_83889c53,Apple Product 4029,Apple,Electronics,Headphones,1861.29,44671000.0,2184.79,14.8,3.7,254.0,,,"Sản phẩm Product 4029 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:02.362349,https://fptshop.com/product/aec5d977,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_03874f63,Apple Product 7207,Apple,Electronics,Headphones,290.42,6970000.0,431.79,32.7,4.0,788.0,,,"Sản phẩm Product 7207 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:02.476059,https://fptshop.com/product/8be3a9d0,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_9adc28ed,Vivo Product 8867,Vivo,Electronics,Headphones,411.21,9869000.0,,,3.7,467.0,,,"Sản phẩm Product 8867 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:02.583712,https://fptshop.com/product/5be4a76f,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_f5dd54f0,OPPO Product 9936,OPPO,Electronics,Headphones,1609.29,38623000.0,1988.5,19.1,3.8,124.0,,,"Sản phẩm Product 9936 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:02.684687,https://fptshop.com/product/6045f26e,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_6b58d6cc,Asanzo Product 3903,Asanzo,Electronics,Headphones,1546.54,37117000.0,,,4.8,1285.0,,,"Sản phẩm Product 3903 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:02.794028,https://fptshop.com/product/0e81cffc,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_aa712495,Asanzo Product 4146,Asanzo,Electronics,Headphones,675.92,16222000.0,946.58,28.6,3.7,1616.0,,,"Sản phẩm Product 4146 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:02.906808,https://fptshop.com/product/fe9f606d,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_8c4ed5c2,VinSmart Product 9954,VinSmart,Electronics,Headphones,1465.25,35166000.0,1920.21,23.7,4.3,796.0,,,"Sản phẩm Product 9954 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:03.010862,https://fptshop.com/product/2c7ff996,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
FPTSHOP_5952b57f,Asanzo Product 7929,Asanzo,Electronics,Headphones,908.04,21793000.0,,,3.5,368.0,,,"Sản phẩm Product 7929 chính hãng, bảo hành 12 tháng",Fptshop,,fptshop,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.260209,2025-10-01 21:17:03.118005,https://fptshop.com/product/01c7506c,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
