id,name,brand,category,subcategory,price_usd,price_vnd,original_price_usd,discount_percentage,rating,review_count,stock_quantity,warranty_months,description,platform_availability,payment_methods,source_platform,availability,data_source,market_focus,language,extracted_at,crawl_timestamp,product_url,main_category,source_file,data_category,weight_kg,is_featured,launch_date,vietnam_popularity_score,payment_methods_supported,created_at,target_market,market_size_usd,market_growth_rate,mobile_commerce_penetration,title,price,stock,thumbnail,warranty,shipping,return_policy,minimum_order,source,category_id,category_name,category_image,images,creation_date,update_date
LAZADA_212e8ff9,Viettel Product 7825,Viettel,Electronics,phones-tablets,523.42,12562000.0,,,4.0,12.0,0.0,12.0,"Sản phẩm Product 7825 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,False,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
LAZADA_ef2745b0,Samsung Product 8759,Samsung,Electronics,phones-tablets,470.17,11284000.0,,,4.3,1689.0,0.0,12.0,"Sản phẩm Product 8759 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
LAZADA_866764ce,Asanzo Product 4378,Asanzo,Electronics,phones-tablets,862.46,20699000.0,1236.21,30.2,4.6,1087.0,0.0,12.0,"Sản phẩm Product 4378 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
LAZADA_d8c8fc91,BKAV Product 3141,BKAV,Electronics,phones-tablets,396.54,9517000.0,505.17,21.5,4.6,1806.0,0.0,12.0,"Sản phẩm Product 3141 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
LAZADA_784ffc77,Vivo Product 9719,Vivo,Electronics,phones-tablets,854.88,20517000.0,,,4.7,1845.0,0.0,12.0,"Sản phẩm Product 9719 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
LAZADA_a97a5060,Apple Product 3694,Apple,Electronics,phones-tablets,530.0,12720000.0,712.96,25.7,3.8,288.0,0.0,12.0,"Sản phẩm Product 3694 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
LAZADA_52a50b03,Apple Product 9606,Apple,Electronics,phones-tablets,282.83,6788000.0,392.5,27.9,3.8,1874.0,0.0,12.0,"Sản phẩm Product 9606 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
LAZADA_c7ca1b30,Realme Product 3255,Realme,Electronics,phones-tablets,647.58,15542000.0,,,4.9,659.0,0.0,12.0,"Sản phẩm Product 3255 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
LAZADA_3e4e51ed,FPT Product 1324,FPT,Electronics,phones-tablets,548.67,13168000.0,732.96,25.1,3.5,1804.0,0.0,12.0,"Sản phẩm Product 1324 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
LAZADA_dffe5cb5,FPT Product 2191,FPT,Electronics,phones-tablets,398.46,9563000.0,538.21,26.0,4.2,1744.0,0.0,12.0,"Sản phẩm Product 2191 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
LAZADA_0e653743,Samsung Product 9703,Samsung,Electronics,phones-tablets,841.79,20203000.0,1205.38,30.2,3.9,766.0,0.0,12.0,"Sản phẩm Product 9703 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
LAZADA_e02b58bb,Apple Product 3507,Apple,Electronics,phones-tablets,915.96,21983000.0,1245.79,26.5,4.2,1670.0,0.0,12.0,"Sản phẩm Product 3507 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
LAZADA_e0de86b0,Viettel Product 4431,Viettel,Electronics,phones-tablets,352.25,8454000.0,,,3.5,1754.0,0.0,12.0,"Sản phẩm Product 4431 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
LAZADA_b4a9955e,BKAV Product 7710,BKAV,Electronics,phones-tablets,940.46,22571000.0,1349.0,30.3,4.8,1285.0,0.0,12.0,"Sản phẩm Product 7710 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
LAZADA_529d0313,BKAV Product 5819,BKAV,Electronics,phones-tablets,448.0,10752000.0,583.62,23.2,4.6,1241.0,0.0,12.0,"Sản phẩm Product 5819 chính hãng, bảo hành 12 tháng",Online,Multiple,lazada,True,Vietnamese_Crawled,Vietnam,English,2025-10-01T21:37:10.247183,,,Mobile Devices,electronics_mobile_devices_20251001_213710.csv,mobile_devices,,,,,,,,,,,,,,,,,,,,,,,,,
